"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Grixis Shadow,Amulet Titan - Temur Footfalls,Amulet Titan - Hammer Time,Hammer Time,Hammer Time
"Tiers 1.5",Izzet Murktide - WURG Blink - WURG Control - Amulet Titan,Belcher - Rakdos Saga - WURG Control,Grixis Shadow - WURG Control - Izzet Murktide - Temur Footfalls - WURG Blink - Belcher,Grixis Shadow - Amulet Titan - Izzet Murktide - WURG Control - WURG Blink - Temur Footfalls,Grixis Shadow - Amulet Titan - Izzet Murktide - WURG Control - WURG Blink - Temur Footfalls
"Tiers 2",Blue Living End - Burn - Temur Footfalls - Belcher - Thopter Urza,Grixis Shadow - Izzet Murktide - Affinity - Burn - WURG Blink - Hammer Time - Blue Living End,Blue Living End - Burn - Rakdos Saga,Belcher - Blue Living End - Burn - Rakdos Saga,Belcher - Blue Living End - Burn - Rakdos Saga
"Tiers 2.5",Rakdos Saga - Affinity,Thopter Urza,Affinity - Thopter Urza,Affinity - Thopter Urza,Affinity - Thopter Urza
