"","CardNames","DeckCount","Winrate95Min"
"1","Mishra's Bauble",34,67.9
"2","Steam Vents",50,67
"3","Flooded Strand",37,66.9
"4","Scalding Tarn",46,66.8
"5","Expressive Iteration",35,66.4
"6","Ragavan, Nimble Pilferer",38,66.4
"7","Unholy Heat",31,66.1
"8","Lightning Bolt",39,66.1
"9","Forest",15,66
"10","Dragon's Rage Channeler",28,65.9
"11","Wooded Foothills",24,65.7
"12","Boseiju, Who Endures",16,65.6
"13","Counterspell",22,65.6
"14","Misty Rainforest",35,65.6
"15","Windswept Heath",24,65.5
"16","Urza's Saga",33,65.2
"17","Turntimber Symbiosis",6,64.7
"18","Stomping Ground",22,64.7
"19","Spirebluff Canal",18,64.5
"20","Breeding Pool",26,64.5
"21","Hallowed Fountain",24,64.5
"22","Summoner's Pact",6,64.4
"23","Prismari Command",6,64.4
"24","Azusa, Lost but Seeking",4,64.2
"25","Ketria Triome",15,64.1
"26","Arboreal Grazer",5,64
"27","Cultivator Colossus",5,64
"28","Dryad of the Ilysian Grove",5,64
"29","Primeval Titan",5,64
"30","Amulet of Vigor",5,64
"31","Castle Garenbrig",5,64
"32","Gruul Turf",5,64
"33","Hanweir Battlements",5,64
"34","Simic Growth Chamber",5,64
"35","Tolaria West",5,64
"36","Valakut, the Molten Pinnacle",5,64
"37","Vesuva",5,64
"38","Bloodstained Mire",20,64
"39","Radiant Fountain",3,63.9
"40","Blood Crypt",17,63.7
"41","Sacred Foundry",20,63.7
"42","Explore",4,63.6
"43","Thoughtseize",17,63.6
"44","Snow-Covered Island",20,63.2
"45","Polluted Delta",24,63.1
"46","Plains",24,63.1
"47","Brazen Borrower",13,63
"48","Esper Sentinel",26,63
"49","Kroxa, Titan of Death's Hunger",14,62.9
"50","Fury",21,62.9
