"","CardNames","DeckCount","Winrate95Min"
"1","Engineered Explosives",37,68.2
"2","Force of Vigor",27,67.2
"3","Relic of Progenitus",30,66.5
"4","Spell Pierce",28,66.5
"5","Alpine Moon",21,66.2
"6","Boseiju, Who Endures",8,65.3
"7","Lurrus of the Dream-Den",37,65.2
"8","Sanctifier en-Vec",30,64.4
"9","Mystical Dispute",23,64.3
"10","Cavern of Souls",5,64
"11","Endurance",15,63.8
"12","Veil of Summer",18,63.8
"13","Path to Exile",21,63.8
"14","Blood Moon",14,63.6
"15","Thoughtseize",18,63.6
"16","Nihil Spellbomb",20,63.5
"17","Dress Down",28,63.5
"18","Kolaghan's Command",16,63.4
"19","Pithing Needle",30,63.2
"20","Yorion, Sky Nomad",11,62.6
"21","Prismatic Ending",13,62.1
"22","Khalni Garden",2,61.7
"23","Terminate",13,61.4
"24","Wear // Tear",8,61.1
"25","Tourach, Dread Cantor",11,60.9
"26","Flusterstorm",7,60.5
"27","Soul-Guide Lantern",10,60.4
"28","Leyline of Sanctity",10,59.9
"29","Jace, the Mind Sculptor",10,59.3
"30","Pyrite Spellbomb",9,58.8
"31","Subtlety",8,58.4
"32","Seal of Cleansing",10,58.4
"33","Meddling Mage",2,58.1
"34","Kozilek, Butcher of Truth",2,58.1
"35","Ashiok, Dream Render",4,57.7
"36","Fatal Push",3,57.7
"37","Burrenton Forge-Tender",8,57.7
"38","Force of Negation",8,57.4
"39","Aether Gust",5,57.1
"40","Cathar Commando",7,56.8
"41","Chalice of the Void",7,56.7
"42","Foundation Breaker",7,56.5
"43","Magus of the Moon",5,56.1
"44","Void Mirror",6,55.7
"45","Fury",7,54.6
"46","Bojuka Bog",2,54.4
"47","Drannith Magistrate",5,53.9
"48","Prismari Command",4,53.7
"49","Dismember",3,53.3
"50","Dovin's Veto",4,53.3
