"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2547,0.721
"2","Christopher Rush",1052,0.723
"3","Anastasia Ovchinnikova",854,0.736
"4","Mark Poole",603,0.722
"5","Simon Dominic",510,0.717
"6","Philip Straub",489,0.717
"7","Eric Deschamps",475,0.72
"8","Chippy",466,0.719
"9","Shelly Wan",450,0.736
"10","Vance Kovacs",440,0.73
"11","Vincent Proce",395,0.728
"12","Titus Lunter",387,0.723
"13","Alayna Danner",375,0.719
"14","Raymond Swanland",355,0.706
"15","Kari Christensen",348,0.725
"16","Jason Chan",342,0.747
"17","Adam Paquette",337,0.731
"18","Chase Stone",337,0.713
"19","Chris Rallis",333,0.713
"20","Raoul Vitale",326,0.723
"21","Cyril Van Der Haegen",325,0.725
"22","Ekaterina Burmak",321,0.721
"23","Mike Bierek",316,0.737
"24","Chris Ostrowski",299,0.729
"25","Lake Hurwitz",291,0.726
"26","Howard Lyon",289,0.73
"27","Yeong-Hao Han",284,0.726
"28","Izzy",279,0.715
"29","Mila Pesic",278,0.728
"30","Dmitry Burmak",271,0.735
"31","John Stanko",267,0.711
"32","Mark Zug",257,0.724
"33","Seb McKinnon",257,0.733
"34","Ryan Pancoast",256,0.733
"35","Greg Staples",256,0.73
"36","Svetlin Velinov",253,0.733
"37","Ron Spears",252,0.722
"38","Douglas Shuler",245,0.713
"39","Aleksi Briclot",245,0.725
"40","David Martin",232,0.717
"41","Randy Vargas",231,0.748
"42","Amy Weber",227,0.731
"43","Joseph Meehan",221,0.701
"44","Nicholas Gregory",218,0.749
"45","Cristi Balanescu",218,0.705
"46","Chris Rahn",217,0.725
"47","Jonas De Ro",214,0.71
"48","Evan Shipard",213,0.719
"49","Tom Wänerstrand",213,0.715
"50","Jung Park",205,0.711
"51","Anson Maddocks",205,0.715
"52","Steven Belledin",203,0.721
"53","Iain McCaig",202,0.717
"54","Greg Hildebrandt",200,0.736
"55","Anthony S. Waters",197,0.738
"56","Pete Venters",196,0.713
"57","Zezhou Chen",195,0.719
"58","John Avon",192,0.721
"59","Dave Kendall",188,0.711
"60","Mark Tedin",188,0.693
"61","Lucas Graciano",185,0.725
"62","Sam Burley",184,0.732
"63","Jesper Myrfors",183,0.727
"64","Martina Fackova",177,0.72
"65","Johannes Voss",176,0.726
"66","Richard Whitters",176,0.732
"67","Paul Scott Canavan",170,0.721
"68","Adam Rex",169,0.715
"69","Kieran Yanner",166,0.715
"70","Chris Seaman",166,0.733
"71","Nils Hamm",165,0.728
"72","Alexander Forssberg",162,0.711
"73","Cliff Childs",158,0.723
"74","Jean-Sébastien Rossbach",154,0.713
"75","Deruchenko Alexander",152,0.715
"76","Franz Vohwinkel",142,0.721
"77","Craig J Spearing",141,0.734
"78","Andrew Mar",136,0.715
"79","Christine Choi",132,0.768
"80","Daarken",127,0.717
"81","Dan Frazier",125,0.732
"82","Kev Walker",123,0.721
"83","Cynthia Sheppard",122,0.724
"84","Sidharth Chaturvedi",121,0.718
"85","James Paick",119,0.688
"86","Terese Nielsen",119,0.693
"87","DiTerlizzi",114,0.72
"88","Warren Mahy",114,0.719
"89","Bastien L. Deharme",114,0.725
"90","Steve Argyle",111,0.727
"91","Matt Stewart",109,0.74
"92","Martina Pilcerova",107,0.733
"93","Jason A. Engle",102,0.748
"94","Zoltan Boros",102,0.707
"95","Fred Fields",99,0.715
"96","Todd Lockwood",97,0.723
"97","Lars Grant-West",96,0.742
"98","Campbell White",94,0.719
"99","Filip Burburan",94,0.723
"100","Tomasz Jedruszek",89,0.709
"101","Scott Murphy",88,0.726
"102","Jason Rainville",86,0.757
"103","Richard Wright",84,0.712
"104","Igor Kieryluk",84,0.719
"105","Lie Setiawan",83,0.714
"106","Jesper Ejsing",79,0.72
"107","Heonhwa Choe",78,0.689
"108","Chris Cold",77,0.724
"109","Dan Scott",76,0.687
"110","Jason Felix",75,0.696
"111","Wisnu Tan",74,0.69
"112","Michael Sutfin",67,0.695
"113","Marta Nael",63,0.732
"114","Johan Grenier",60,0.755
"115","Pat Morrissey",59,0.723
"116","Mark A. Nelson",59,0.713
"117","John Matson",58,0.773
"118","Yongjae Choi",58,0.766
"119","Daniel Ljunggren",56,0.683
"120","Maria Zolotukhina",53,0.729
"121","Jim Nelson",52,0.703
"122","Livia Prima",52,0.719
"123","Wayne Reynolds",51,0.733
"124","Noah Bradley",48,0.733
"125","Jaime Jones",48,0.709
"126","Tomas Giorello",48,0.727
"127","Heather Hudson",46,0.79
"128","Mark Winters",40,0.808
"129","Viko Menezes",40,0.724
"130","Carl Critchlow",36,0.708
"131","Randy Gallegos",36,0.717
"132","Volkan Baǵa",35,0.726
"133","Michael Komarck",34,0.715
"134","Steve Prescott",31,0.74
"135","Scott M. Fischer",31,0.708
"136","Dimitar Marinski",31,0.679
"137","Lucas Staniec",30,0.707
"138","Jokubas Uogintas",30,0.716
"139","Luca Zontini",30,0.709
"140","Daniel Gelon",28,0.745
"141","Bruno Biazotto",28,0.745
"142","Alex Horley-Orlandelli",28,0.705
"143","Wayne England",26,0.708
"144","Milivoj Ćeran",26,0.676
"145","Caio Monteiro",26,0.672
"146","Julian Kok Joon Wen",24,0.721
"147","Donato Giancola",23,0.667
"148","Jim Murray",23,0.678
"149","Matt Thompson",23,0.676
"150","Hideaki Takamura",22,0.756
"151","Victor Adame Minguez",22,0.714
"152","Lius Lasahido",22,0.707
"153","Bryan Sola",21,0.671
"154","Jeff Miracola",20,0.75
"155","Min Yum",20,0.711
"156","Drew Tucker",20,0.697
"157","Ilse Gort",20,0.697
"158","Mathias Kollros",20,0.684
"159","Chuck Lukacs",20,0.709
"160","Karl Kopinski",19,0.727
"161","Ralph Horsley",19,0.72
