"","CardNames","DeckCount","Winrate95Min"
"1","Outland Liberator",10,71.6
"2","Endurance",65,71.4
"3","Force of Vigor",90,70.4
"4","Obstinate Baloth",6,69.9
"5","Unlicensed Hearse",95,69.8
"6","Veil of Summer",93,69.6
"7","Necromentia",38,69.5
"8","Boseiju, Who Endures",83,69.3
"9","Engineered Explosives",127,69.2
"10","Flusterstorm",133,69.1
"11","Mystical Dispute",130,69
"12","Magus of the Moon",54,68.9
"13","Subtlety",82,68.7
"14","Chalice of the Void",74,68.6
"15","March of Otherworldly Light",57,68.5
"16","Blacksmith's Skill",19,68.2
"17","Pithing Needle",97,68.2
"18","Foundation Breaker",29,68
"19","Dress Down",82,68
"20","Thoughtseize",18,67.7
"21","Fury",44,67.5
"22","Relic of Progenitus",79,67.5
"23","Spell Pierce",46,67.4
"24","Leyline of Sanctity",24,67.3
"25","Lavinia, Azorius Renegade",37,67.2
"26","Jace, the Mind Sculptor",26,67
"27","Path to Exile",42,67
"28","Hallowed Moonlight",30,66.8
"29","Hushbringer",38,66.6
"30","Collective Brutality",20,66.4
"31","Supreme Verdict",23,66.3
"32","Hidetsugu Consumes All",34,66.3
"33","Teferi, Time Raveler",44,66.3
"34","Blood Moon",54,66.3
"35","Sanctifier en-Vec",58,66.3
"36","Yorion, Sky Nomad",39,66.2
"37","Nature's Claim",34,66.2
"38","Tormod's Crypt",41,66
"39","Dead // Gone",16,65.7
"40","Abrade",38,65.7
"41","Turn the Earth",15,65.6
"42","Tourach, Dread Cantor",38,65.6
"43","Leyline of the Void",42,65.6
"44","Fatal Push",30,65.4
"45","Aether Gust",28,65.3
"46","Living End",7,64.5
"47","Mana Tithe",16,64.1
"48","Mana Leak",21,63.8
"49","On Thin Ice",14,63.6
"50","Iona, Shield of Emeria",5,63.2
