"","CardNames","DeckCount","WinrateAverage"
"1","Flusterstorm",133,72.1
"2","Mystical Dispute",130,72.1
"3","Engineered Explosives",127,72.4
"4","Pithing Needle",97,72
"5","Unlicensed Hearse",95,73.4
"6","Veil of Summer",93,73.3
"7","Force of Vigor",90,74.1
"8","Boseiju, Who Endures",83,73.1
"9","Subtlety",82,72.8
"10","Dress Down",82,72
"11","Relic of Progenitus",79,71.8
"12","Chalice of the Void",74,72.9
"13","Endurance",65,75.8
"14","Sanctifier en-Vec",58,71.3
"15","March of Otherworldly Light",57,73.5
"16","Magus of the Moon",54,73.9
"17","Blood Moon",54,71.4
"18","Spell Pierce",46,72.9
"19","Fury",44,73.1
"20","Teferi, Time Raveler",44,71.9
"21","Leyline of the Void",42,71.2
"22","Path to Exile",42,72.8
"23","Tormod's Crypt",41,71.6
"24","Yorion, Sky Nomad",39,72.2
"25","Hushbringer",38,72.9
"26","Abrade",38,71.6
"27","Necromentia",38,75.2
"28","Tourach, Dread Cantor",38,71.7
"29","Lavinia, Azorius Renegade",37,73.5
"30","Hidetsugu Consumes All",34,72.7
"31","Nature's Claim",34,72.2
"32","Wear // Tear",32,69.8
"33","Fatal Push",30,72.2
"34","Hallowed Moonlight",30,73.8
"35","Foundation Breaker",29,75.1
"36","Alpine Moon",28,70.2
"37","Aether Gust",28,72.1
"38","Jace, the Mind Sculptor",26,74.7
"39","Leyline of Sanctity",24,75.2
"40","Supreme Verdict",23,74.5
"41","Emrakul, the Aeons Torn",22,69.1
"42","Mana Leak",21,72.6
"43","Ensnaring Bridge",21,69.1
"44","Soul-Guide Lantern",21,70.4
"45","Collective Brutality",20,75
"46","Sundering Titan",20,68
"47","Blacksmith's Skill",19,77.9
"48","Prismatic Ending",19,69.4
"49","Thoughtseize",18,76
"50","Dismember",17,71
