"","CardNames","DeckCount","Winrate95Min"
"1","Birds of Paradise",9,71.7
"2","Blood Artist",9,71.7
"3","Strangleroot Geist",9,71.7
"4","Wall of Roots",9,71.7
"5","Yawgmoth, Thran Physician",9,71.7
"6","Young Wolf",9,71.7
"7","Eldritch Evolution",9,71.7
"8","Chord of Calling",9,71.7
"9","Dryad Arbor",9,71.7
"10","Twilight Mire",9,71.7
"11","Blooming Marsh",10,71.5
"12","Misty Rainforest",148,70.7
"13","Forest",85,70.1
"14","Grist, the Hunger Tide",10,69.9
"15","Ignoble Hierarch",10,69.9
"16","Boseiju, Who Endures",94,69.8
"17","Steam Vents",207,69.8
"18","Yavimaya, Cradle of Growth",7,69.7
"19","Nurturing Peatland",12,69.6
"20","Windswept Heath",63,69.3
"21","Esper Sentinel",63,69.2
"22","Breeding Pool",92,69.2
"23","Flooded Strand",132,69.2
"24","Otawara, Soaring City",144,69.2
"25","Verdant Catacombs",37,69.1
"26","Wooded Foothills",133,69.1
"27","Scalding Tarn",190,69.1
"28","Overgrown Tomb",19,69
"29","Grief",49,69
"30","Spell Pierce",114,69
"31","Endurance",45,68.9
"32","Hallowed Fountain",98,68.9
"33","Spirebluff Canal",77,68.8
"34","Island",110,68.8
"35","Steelshaper's Gift",53,68.7
"36","Stoneforge Mystic",58,68.7
"37","Swamp",62,68.7
"38","Lightning Bolt",185,68.7
"39","Unholy Heat",90,68.6
"40","Urza's Saga",97,68.6
"41","Puresteel Paladin",57,68.5
"42","Colossus Hammer",57,68.5
"43","Sigarda's Aid",57,68.5
"44","Stomping Ground",114,68.5
"45","Shadowspear",70,68.4
"46","Ragavan, Nimble Pilferer",124,68.4
"47","Mountain",149,68.4
"48","Subtlety",22,68.3
"49","Inkmoth Nexus",58,68.3
"50","Wrenn and Six",83,68.3
