"","CardNames","DeckCount","WinrateAverage"
"1","Endurance",124,72.8
"2","Mystical Dispute",124,73.1
"3","Engineered Explosives",123,73.8
"4","Force of Vigor",110,73.4
"5","Flusterstorm",103,73.8
"6","Magus of the Moon",93,71.9
"7","Chalice of the Void",86,72
"8","Veil of Summer",82,72.5
"9","Dress Down",77,73.9
"10","Relic of Progenitus",76,73.4
"11","Subtlety",70,73
"12","Unlicensed Hearse",67,75.1
"13","Fury",64,72.8
"14","Yorion, Sky Nomad",64,73.1
"15","Pithing Needle",64,71.7
"16","Emrakul, the Promised End",55,74
"17","Boseiju, Who Endures",54,74.1
"18","Meddling Mage",51,71.9
"19","Blood Moon",48,74
"20","Jace, the Mind Sculptor",47,73.8
"21","Spell Pierce",46,71.8
"22","Tormod's Crypt",36,73.3
"23","Dovin's Veto",35,72.3
"24","Knight of Autumn",34,71.8
"25","Lavinia, Azorius Renegade",34,71.3
"26","Soul-Guide Lantern",34,70.8
"27","Alpine Moon",30,73.6
"28","Tourach, Dread Cantor",29,71.8
"29","March of Otherworldly Light",28,72.3
"30","Sanctifier en-Vec",27,71.7
"31","Teferi, Time Raveler",26,67.4
"32","Jegantha, the Wellspring",24,74.2
"33","Thoughtseize",23,72.9
"34","Foundation Breaker",22,71.6
"35","Rest in Peace",21,72.6
"36","Leyline of Sanctity",20,70.3
"37","Leyline of the Void",20,70
"38","Crime // Punishment",20,72.6
"39","Path to Exile",19,73.2
"40","Necromentia",19,73.2
"41","Liquimetal Coating",17,71.5
"42","Walking Ballista",17,71.5
"43","Supreme Verdict",17,74.2
"44","Drannith Magistrate",17,70
"45","Outland Liberator",17,73.4
"46","Kataki, War's Wage",16,70.2
"47","Ensnaring Bridge",16,70.9
"48","Sundering Titan",16,72.6
"49","Hurkyl's Recall",16,73.6
"50","Damping Sphere",15,67.9
