"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",186,73.3
"2","Misty Rainforest",184,73.3
"3","Lightning Bolt",151,73.3
"4","Boseiju, Who Endures",143,73.1
"5","Scalding Tarn",139,72.9
"6","Flooded Strand",133,73
"7","Otawara, Soaring City",122,72.7
"8","Unholy Heat",120,73.8
"9","Stomping Ground",111,72.4
"10","Wooded Foothills",111,72.8
"11","Hallowed Fountain",109,71.5
"12","Breeding Pool",106,72.5
"13","Expressive Iteration",105,74.6
"14","Endurance",99,72.9
"15","Snow-Covered Island",99,73.4
"16","Windswept Heath",97,72.4
"17","Ragavan, Nimble Pilferer",97,73.6
"18","Fury",94,72.5
"19","Mishra's Bauble",94,73.5
"20","Island",92,71.8
"21","Sacred Foundry",89,72.4
"22","Teferi, Time Raveler",88,71.7
"23","Forest",88,73.5
"24","Prismatic Ending",83,72.4
"25","Wrenn and Six",82,72.7
"26","Polluted Delta",81,73.3
"27","Raugrin Triome",78,72.5
"28","Counterspell",78,73.9
"29","Temple Garden",75,72.4
"30","Omnath, Locus of Creation",74,72.5
"31","Solitude",74,72.8
"32","Urza's Saga",74,72.1
"33","Spirebluff Canal",73,73.3
"34","Snow-Covered Plains",71,73.6
"35","Ketria Triome",70,72.7
"36","Ledger Shredder",70,74.5
"37","Snow-Covered Forest",66,72.8
"38","Spell Pierce",65,73.8
"39","Mountain",64,73.5
"40","Abundant Growth",63,73.7
"41","Fiery Islet",62,73.9
"42","Cavern of Souls",60,72.9
"43","Dragon's Rage Channeler",60,74
"44","Ice-Fang Coatl",57,73.6
"45","Ephemerate",57,72.8
"46","Archmage's Charm",57,73.8
"47","Eladamri's Call",56,72.8
"48","Consider",55,73.5
"49","Shadowspear",54,70.8
"50","Plains",54,69.9
