"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2156,0.725
"2","Anastasia Ovchinnikova",1011,0.733
"3","Christopher Rush",824,0.734
"4","Mark Poole",599,0.728
"5","Shelly Wan",544,0.733
"6","John Stanko",490,0.715
"7","Martina Fackova",479,0.743
"8","Chippy",449,0.738
"9","Adam Paquette",449,0.732
"10","Eric Deschamps",416,0.712
"11","Vincent Proce",406,0.726
"12","Chris Rallis",394,0.708
"13","Simon Dominic",386,0.737
"14","Kari Christensen",384,0.737
"15","Philip Straub",352,0.729
"16","Alayna Danner",341,0.731
"17","Anthony S. Waters",334,0.724
"18","Raoul Vitale",329,0.726
"19","Chase Stone",326,0.724
"20","Chris Rahn",325,0.728
"21","Chris Ostrowski",324,0.733
"22","Vance Kovacs",315,0.725
"23","Titus Lunter",315,0.717
"24","Jason Chan",315,0.732
"25","Randy Vargas",312,0.735
"26","Evan Shipard",307,0.726
"27","Ekaterina Burmak",304,0.732
"28","Iain McCaig",301,0.747
"29","John Avon",301,0.74
"30","Franz Vohwinkel",298,0.723
"31","Aleksi Briclot",292,0.73
"32","Mark Zug",288,0.723
"33","Kev Walker",266,0.724
"34","Izzy",263,0.718
"35","Ron Spears",254,0.731
"36","Lake Hurwitz",228,0.728
"37","Ryan Pancoast",226,0.711
"38","Anson Maddocks",221,0.734
"39","Cyril Van Der Haegen",218,0.711
"40","Zezhou Chen",216,0.735
"41","Svetlin Velinov",211,0.699
"42","Lucas Graciano",209,0.739
"43","Cliff Childs",209,0.727
"44","Howard Lyon",188,0.739
"45","Bastien L. Deharme",180,0.725
"46","Filip Burburan",170,0.735
"47","Johan Grenier",167,0.713
"48","Raymond Swanland",163,0.723
"49","Greg Staples",161,0.714
"50","Steven Belledin",159,0.722
"51","Jean-Sébastien Rossbach",155,0.724
"52","Yeong-Hao Han",154,0.71
"53","Sam Burley",151,0.726
"54","Jason Rainville",151,0.736
"55","Jonas De Ro",148,0.721
"56","Paul Scott Canavan",142,0.71
"57","Terese Nielsen",130,0.739
"58","Greg Hildebrandt",130,0.707
"59","Jung Park",129,0.728
"60","Richard Whitters",128,0.725
"61","Mark Tedin",127,0.718
"62","Pete Venters",127,0.711
"63","Pat Morrissey",126,0.728
"64","Mike Bierek",126,0.718
"65","Martina Pilcerova",122,0.718
"66","Douglas Shuler",121,0.724
"67","Jesper Myrfors",121,0.698
"68","Tom Wänerstrand",120,0.737
"69","Dmitry Burmak",113,0.724
"70","Nils Hamm",111,0.731
"71","Lars Grant-West",106,0.692
"72","Warren Mahy",105,0.746
"73","Campbell White",104,0.716
"74","James Paick",101,0.712
"75","Amy Weber",100,0.721
"76","Kieran Yanner",99,0.737
"77","David Martin",98,0.726
"78","Tomasz Jedruszek",96,0.719
"79","Yongjae Choi",93,0.72
"80","Scott Murphy",92,0.767
"81","Jaime Jones",89,0.733
"82","Christine Choi",89,0.718
"83","Matt Stewart",85,0.712
"84","Adam Rex",82,0.709
"85","Christopher Moeller",82,0.722
"86","Seb McKinnon",81,0.72
"87","Heather Hudson",80,0.713
"88","Dan Frazier",79,0.73
"89","Nicholas Gregory",79,0.714
"90","Mark Winters",77,0.726
"91","Steve Argyle",75,0.701
"92","Wisnu Tan",74,0.716
"93","Richard Wright",73,0.739
"94","Dan Scott",73,0.725
"95","John Matson",73,0.712
"96","Johannes Voss",73,0.706
"97","Michael C. Hayes",72,0.706
"98","Wesley Burt",68,0.724
"99","Randy Gallegos",66,0.733
"100","Dave Kendall",64,0.693
"101","Volkan Baǵa",60,0.736
"102","Daarken",58,0.736
"103","Joseph Meehan",55,0.714
"104","Daniel Ljunggren",54,0.723
"105","Todd Lockwood",53,0.75
"106","Craig J Spearing",52,0.716
"107","Tomas Giorello",50,0.729
"108","Don Hazeltine",50,0.686
"109","DiTerlizzi",48,0.732
"110","Nicholas Elias",48,0.674
"111","Noah Bradley",45,0.717
"112","Livia Prima",45,0.72
"113","Zoltan Boros",45,0.721
"114","Cynthia Sheppard",43,0.688
"115","Sidharth Chaturvedi",43,0.674
"116","Jason A. Engle",40,0.71
"117","Victor Adame Minguez",40,0.736
"118","Jim Nelson",40,0.695
"119","Michael Sutfin",40,0.714
"120","Heonhwa Choe",40,0.719
"121","Jeff Miracola",40,0.727
"122","Scott M. Fischer",38,0.736
"123","Michael Komarck",36,0.738
"124","Magali Villeneuve",34,0.72
"125","Lucas Staniec",34,0.727
"126","Darrell Riche",34,0.714
"127","Antonio José Manzanedo",31,0.752
"128","Matt Thompson",31,0.7
"129","Winona Nelson",30,0.722
"130","Grzegorz Rutkowski",29,0.675
"131","Luca Zontini",28,0.737
"132","Alex Horley-Orlandelli",28,0.754
"133","Joe Slucher",27,0.712
"134","Ralph Horsley",27,0.692
"135","Khang Le",26,0.776
"136","Charles Urbach",26,0.7
"137","Alexander Forssberg",24,0.721
"138","Milivoj Ćeran",24,0.652
"139","Karl Kopinski",22,0.765
"140","Jason Felix",22,0.75
"141","Fred Fields",22,0.744
"142","Eric Fortune",21,0.702
"143","Austin Hsu",21,0.722
"144","Lie Setiawan",21,0.729
"145","Stephen Tappin",20,0.725
"146","Carl Critchlow",20,0.769
"147","Justin Murray",20,0.7
"148","Richard Kane Ferguson",20,0.681
"149","Min Yum",20,0.71
"150","Jim Murray",20,0.727
"151","Tommy Arnold",19,0.686
"152","G-host Lee",18,0.733
"153","Mathias Kollros",18,0.689
"154","Andrew Mar",17,0.661
"155","Lius Lasahido",17,0.711
"156","Zoltan Boros & Gabor Szikszai",16,0.772
"157","Mitchell Malloy",16,0.775
"158","Michael Phillippi",16,0.708
"159","Igor Kieryluk",16,0.703
"160","Dimitar Marinski",16,0.714
"161","rk post",16,0.7
"162","Deruchenko Alexander",16,0.667
"163","Chris Cold",16,0.673
"164","Sam Wood",15,0.754
"165","Jesper Ejsing",15,0.737
"166","Tyler Jacobson",14,0.705
"167","Bryan Sola",14,0.71
"168","Willian Murai",14,0.719
"169","Wayne England",14,0.74
"170","Chuck Lukacs",14,0.705
"171","Sarah Finnigan",13,0.736
"172","Jeremy Jarvis",13,0.736
"173","Mark Brill",13,0.726
"174","Rebecca Guay",13,0.763
"175","Mark A. Nelson",13,0.694
"176","Brom",12,0.722
"177","Caio Monteiro",11,0.691
"178","Steve Prescott",11,0.667
"179","Julian Kok Joon Wen",10,0.742
"180","Olivier Bernard",10,0.667
"181","Florian de Gesincourt",9,0.708
"182","Jana Schirmer & Johannes Voss",9,0.708
"183","Jokubas Uogintas",9,0.708
"184","Ryan Yee",9,0.667
"185","Sung Choi",8,0.789
"186","Kimonas Theodossiou",8,0.75
"187","Slawomir Maniak",8,0.667
"188","Bud Cook",8,0.667
"189","Matt Cavotta",8,0.698
"190","William Arnold",7,0.75
"191","Ben Thompson",7,0.704
"192","Mitsuaki Sagiri",7,0.667
"193","Tony Szczudlo",7,0.696
"194","Dave Allsop",7,0.652
"195","Uriah Voth",6,0.75
"196","Jakub Kasper",6,0.64
"197","Lindsey Look",6,0.688
"198","Thomas M. Baxa",6,0.667
"199","Zack Stella",5,0.732
"200","Nic Klein",5,0.71
"201","Marta Nael",5,0.706
"202","Donato Giancola",5,0.727
"203","Fiona Hsieh",4,0.792
"204","Robh Ruppel",4,0.688
"205","Piotr Dura",4,0.778
"206","David Auden Nash",4,0.75
"207","John Howe",4,0.75
"208","Phil Foglio",4,0.75
"209","Aaron Miller",4,0.667
"210","Edward P. Beard, Jr.",4,0.714
"211","Andreas Rocha",4,0.714
"212","David Hudnut",4,0.714
"213","Drew Tucker",4,0.714
"214","Ilse Gort",4,0.714
"215","Wayne Reynolds",4,0.667
"216","Jana Schirmer",4,0.75
"217","Chris Seaman",4,0.75
"218","Tom Kyffin",4,0.75
"219","Bayard Wu",4,0.75
"220","Dominick Domingo",4,0.75
"221","E. M. Gist",4,0.75
"222","Allen Williams",4,0.571
"223","Scott Hampton",4,0.571
"224","Maria Zolotukhina",3,0.706
"225","Glen Angus",3,0.75
"226","Caroline Gariba",2,0.667
"227","Mike Dringenberg",2,0.75
"228","Yohann Schepacz",2,0.667
"229","Andrey Kuzinskiy",2,0.625
"230","Josu Hernaiz",2,0.625
"231","Brandon Kitkouski",2,0.75
"232","Scott Chou",2,0.571
"233","Shreya Shetty",2,0.636
"234","Sara Winters",2,0.571
"235","Jehan Choo",2,0.636
"236","Bryon Wackwitz",1,0.714
"237","Billy Christian",1,0.625
"238","Anna Steinbauer",1,0.75
"239","Eytan Zana",1,0.75
"240","Ravenna Tran",1,0.571
