"","CardNames","DeckCount","Winrate95Min"
"1","Unlicensed Hearse",67,71.1
"2","Engineered Explosives",123,70.8
"3","Flusterstorm",103,70.4
"4","Force of Vigor",110,70.1
"5","Mystical Dispute",124,70.1
"6","Dress Down",77,70
"7","Endurance",124,69.9
"8","Boseiju, Who Endures",54,69.4
"9","Emrakul, the Promised End",55,69.4
"10","Relic of Progenitus",76,69.4
"11","Blood Moon",48,69.2
"12","Yorion, Sky Nomad",64,69
"13","Subtlety",70,69
"14","Jace, the Mind Sculptor",47,68.8
"15","Veil of Summer",82,68.7
"16","Fury",64,68.5
"17","Chalice of the Void",86,68.3
"18","Magus of the Moon",93,68.3
"19","Tormod's Crypt",36,67.5
"20","Pithing Needle",64,67.4
"21","Alpine Moon",30,67.3
"22","Meddling Mage",51,67.2
"23","Kolaghan's Command",15,67
"24","Jegantha, the Wellspring",24,66.8
"25","Spell Pierce",46,66.6
"26","Dovin's Veto",35,66.5
"27","Cavern of Souls",11,66
"28","Knight of Autumn",34,65.9
"29","March of Otherworldly Light",28,65.7
"30","Supreme Verdict",17,65.6
"31","Thoughtseize",23,65.6
"32","Lavinia, Azorius Renegade",34,65.4
"33","Path to Exile",19,65.2
"34","Tourach, Dread Cantor",29,65.1
"35","Dismember",14,65
"36","Necromentia",19,65
"37","Outland Liberator",17,64.9
"38","Bojuka Bog",7,64.7
"39","Soul-Guide Lantern",34,64.7
"40","Crime // Punishment",20,64.6
"41","Sanctifier en-Vec",27,64.6
"42","Hurkyl's Recall",16,64.4
"43","Rest in Peace",21,64.3
"44","Foundation Breaker",22,64.3
"45","Mana Leak",9,64
"46","Sundering Titan",16,63.8
"47","Kozilek, Butcher of Truth",8,63.1
"48","Tireless Tracker",12,63
"49","Liquimetal Coating",17,63
"50","Walking Ballista",17,63
