"","CardNames","DeckCount","Winrate95Min"
"1","Expressive Iteration",105,71.3
"2","Steam Vents",186,70.9
"3","Misty Rainforest",184,70.9
"4","Unholy Heat",120,70.8
"5","Lightning Bolt",151,70.6
"6","Ledger Shredder",70,70.5
"7","Boseiju, Who Endures",143,70.3
"8","Ragavan, Nimble Pilferer",97,70.1
"9","Counterspell",78,70
"10","Mishra's Bauble",94,70
"11","Snow-Covered Island",99,70
"12","Flooded Strand",133,70
"13","Scalding Tarn",139,70
"14","Dress Down",29,69.9
"15","Forest",88,69.9
"16","Otawara, Soaring City",122,69.7
"17","Spell Pierce",65,69.6
"18","Snow-Covered Plains",71,69.6
"19","Wooded Foothills",111,69.6
"20","Fiery Islet",62,69.5
"21","Polluted Delta",81,69.5
"22","Endurance",99,69.5
"23","Dryad of the Ilysian Grove",23,69.4
"24","Dragon's Rage Channeler",60,69.4
"25","Abundant Growth",63,69.4
"26","Spirebluff Canal",73,69.4
"27","Explore",19,69.3
"28","Murktide Regent",52,69.3
"29","Breeding Pool",106,69.3
"30","Archmage's Charm",57,69.2
"31","Ice-Fang Coatl",57,69.2
"32","Stomping Ground",111,69.2
"33","Mountain",64,69.1
"34","Wrenn and Six",82,69
"35","Fury",94,69
"36","Windswept Heath",97,69
"37","Radiant Fountain",12,68.9
"38","Consider",55,68.9
"39","Solitude",74,68.9
"40","Valakut, the Molten Pinnacle",24,68.8
"41","Ketria Triome",70,68.7
"42","Raugrin Triome",78,68.7
"43","Sacred Foundry",89,68.7
"44","Prismatic Ending",83,68.7
"45","Primeval Titan",20,68.6
"46","Cavern of Souls",60,68.6
"47","Snow-Covered Forest",66,68.6
"48","Omnath, Locus of Creation",74,68.6
"49","Temple Garden",75,68.5
"50","Arboreal Grazer",18,68.4
