"","CardNames","DeckCount","WinrateAverage"
"1","Misty Rainforest",175,75.7
"2","Steam Vents",175,75.4
"3","Scalding Tarn",155,75.9
"4","Boseiju, Who Endures",127,74.6
"5","Flooded Strand",126,75.4
"6","Lightning Bolt",120,75.5
"7","Breeding Pool",113,75.4
"8","Otawara, Soaring City",112,75.6
"9","Island",110,75.7
"10","Forest",99,74.5
"11","Ragavan, Nimble Pilferer",96,74.3
"12","Stomping Ground",94,75.1
"13","Expressive Iteration",94,75.6
"14","Counterspell",94,75.6
"15","Wooded Foothills",89,74.8
"16","Fury",88,75.2
"17","Spirebluff Canal",87,75.5
"18","Unholy Heat",86,75.2
"19","Windswept Heath",80,74
"20","Hallowed Fountain",78,75
"21","Mishra's Bauble",76,75.6
"22","Snow-Covered Island",75,75.3
"23","Teferi, Time Raveler",75,74.8
"24","Prismatic Ending",75,74.8
"25","Ketria Triome",74,75.4
"26","Polluted Delta",73,75.4
"27","Sacred Foundry",67,75.1
"28","Solitude",65,74.6
"29","Raugrin Triome",64,75.2
"30","Archmage's Charm",63,75.7
"31","Dragon's Rage Channeler",62,75.7
"32","Plains",62,75.1
"33","Urza's Saga",61,75.1
"34","Spell Pierce",57,76.1
"35","Snow-Covered Forest",56,74.1
"36","Force of Negation",55,74.8
"37","Wrenn and Six",55,74.9
"38","Snow-Covered Plains",55,73.5
"39","Temple Garden",54,74.4
"40","Consider",54,76.7
"41","Mountain",53,74
"42","Murktide Regent",51,76.9
"43","Fiery Islet",50,75.5
"44","Omnath, Locus of Creation",48,75.3
"45","Shardless Agent",47,75.7
"46","Violent Outburst",47,75.7
"47","Brazen Borrower",46,75.8
"48","Arid Mesa",46,74.2
"49","Endurance",43,74.5
"50","Snow-Covered Mountain",42,74.2
