"","CardNames","DeckCount","Winrate95Min"
"1","Scalding Tarn",155,73.3
"2","Misty Rainforest",175,73.2
"3","Steam Vents",175,73
"4","Island",110,72.5
"5","Otawara, Soaring City",112,72.5
"6","Lightning Bolt",120,72.5
"7","Flooded Strand",126,72.4
"8","Murktide Regent",51,72.3
"9","Breeding Pool",113,72.3
"10","Consider",54,72.2
"11","Expressive Iteration",94,72.2
"12","Counterspell",94,72.2
"13","Spirebluff Canal",87,72.1
"14","Cavern of Souls",35,71.9
"15","Mishra's Bauble",76,71.9
"16","Fury",88,71.8
"17","Stomping Ground",94,71.8
"18","Spell Pierce",57,71.7
"19","Boseiju, Who Endures",127,71.7
"20","Ketria Triome",74,71.6
"21","Unholy Heat",86,71.6
"22","Polluted Delta",73,71.5
"23","Snow-Covered Island",75,71.5
"24","Archmage's Charm",63,71.4
"25","Dragon's Rage Channeler",62,71.4
"26","Wooded Foothills",89,71.4
"27","Forest",99,71.3
"28","Hallowed Fountain",78,71.2
"29","Brazen Borrower",46,71
"30","Raugrin Triome",64,71
"31","Sacred Foundry",67,71
"32","Teferi, Time Raveler",75,71
"33","Prismatic Ending",75,71
"34","Ephemerate",37,70.9
"35","Shardless Agent",47,70.9
"36","Violent Outburst",47,70.9
"37","Ragavan, Nimble Pilferer",96,70.9
"38","Subtlety",11,70.8
"39","Fiery Islet",50,70.8
"40","Plains",62,70.8
"41","Urza's Saga",61,70.8
"42","Omnath, Locus of Creation",48,70.6
"43","Teferi, Hero of Dominaria",26,70.5
"44","Wrenn and Six",55,70.5
"45","Solitude",65,70.5
"46","Force of Negation",55,70.4
"47","Windswept Heath",80,70.3
"48","Dead // Gone",30,69.9
"49","Temple Garden",54,69.9
"50","Abundant Growth",40,69.8
