"","CardNames","DeckCount","Winrate95Min"
"1","Jace, the Mind Sculptor",35,73.3
"2","Fury",52,73.2
"3","Mystical Dispute",120,73.1
"4","Force of Negation",44,72.6
"5","Dress Down",73,72.4
"6","Engineered Explosives",115,72.1
"7","Relic of Progenitus",108,71.9
"8","Endurance",106,71.8
"9","Force of Vigor",116,71.6
"10","Blood Moon",52,71.1
"11","Subtlety",42,71
"12","Spell Pierce",51,70.7
"13","Obsidian Charmaw",9,70.3
"14","Supreme Verdict",18,70.3
"15","Foundation Breaker",25,70.3
"16","Yorion, Sky Nomad",49,70.3
"17","Veil of Summer",76,70.3
"18","Aether Gust",28,70.1
"19","Boseiju, Who Endures",42,69.8
"20","Magus of the Moon",44,69.4
"21","Dovin's Veto",34,69.3
"22","Flusterstorm",30,69.2
"23","Tormod's Crypt",21,68.7
"24","Path to Exile",30,68.7
"25","Pithing Needle",61,68.6
"26","March of Otherworldly Light",22,68.4
"27","Meddling Mage",24,68.2
"28","Chalice of the Void",47,68.2
"29","Soul-Guide Lantern",36,67.7
"30","Leyline of Sanctity",36,67.5
"31","Sanctifier en-Vec",38,67.5
"32","Emrakul, the Promised End",29,67.3
"33","Kozilek, Butcher of Truth",6,67.2
"34","Chandra, Awakened Inferno",11,66.7
"35","Nature's Claim",19,66.4
"36","Alpine Moon",32,66.3
"37","Tireless Tracker",14,66
"38","Torpor Orb",19,66
"39","Dismember",16,65.9
"40","Leyline of the Void",18,65.8
"41","Liquimetal Coating",17,65.8
"42","Bojuka Bog",14,65.7
"43","Emrakul, the Aeons Torn",13,65.7
"44","Sundering Titan",14,65.7
"45","Ancient Grudge",17,65.6
"46","Shark Typhoon",6,65.4
"47","Ensnaring Bridge",24,65.4
"48","Thoughtseize",37,65
"49","Sword of War and Peace",11,64.6
"50","Wear // Tear",14,64.6
