"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Bant Spirits - Mono Black Aggro - Pyromancer,Enigmatic Incarnation - Ascendancy - Mono Black Aggro,Enigmatic Incarnation - Mono Black Aggro - Pyromancer - Phoenix,Mono Black Aggro - Phoenix - Pyromancer - Bant Spirits,Mono Black Aggro - Phoenix - Pyromancer - Bant Spirits
"Tiers 1.5",Boros Burn - Niv To Light - Dimir Control - Gruul Stompy - Simic Lotus Field,Pyromancer - Phoenix - Mono Black Vampires - Niv To Light - Selesnya Stompy,Niv To Light - Bant Spirits - Mono Black Vampires - Ascendancy - Dimir Control - Boros Burn,Niv To Light - Enigmatic Incarnation - Boros Burn - Dimir Control - Mono Black Vampires,Niv To Light - Enigmatic Incarnation - Boros Burn - Dimir Control - Mono Black Vampires
"Tiers 2",Mono Black Vampires - Jund Sacrifice - Enigmatic Incarnation - Selesnya Stompy - Devotion Walkers - Ascendancy,Mono Red Burn - Dimir Control - Azorius Ensoul - Jund Sacrifice - Boros Burn - Bant Spirits - Devotion Walkers - Simic Lotus Field - Gruul Stompy,Selesnya Stompy - Jund Sacrifice - Simic Lotus Field - Gruul Stompy - Azorius Ensoul - Mono Red Burn,Ascendancy - Jund Sacrifice - Gruul Stompy - Simic Lotus Field - Selesnya Stompy - Azorius Ensoul - Mono Red Burn,Ascendancy - Jund Sacrifice - Gruul Stompy - Simic Lotus Field - Selesnya Stompy - Azorius Ensoul - Mono Red Burn
"Tiers 2.5",Azorius Ensoul - Grixis Arcanist - Izzet Prowess - Mono Red Burn,Grixis Arcanist - Izzet Prowess,Devotion Walkers - Grixis Arcanist - Izzet Prowess,Devotion Walkers - Grixis Arcanist - Izzet Prowess,Devotion Walkers - Grixis Arcanist - Izzet Prowess
