"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Devotion Walkers - Phoenix - Rakdos Midrange - Azorius Control,Mono White Humans - Bant Humans,Mono Blue Spirits - Boros Prowess - Rakdos Midrange - Phoenix,Rakdos Midrange - Mono Blue Spirits - Phoenix - Boros Prowess,Rakdos Midrange - Mono Blue Spirits - Phoenix - Boros Prowess
"Tiers 1.5",Mono Blue Spirits - Boros Prowess - Rakdos Sacrifice - Simic Lotus Field - Mono Red Burn,Jund Sacrifice - Boros Prowess - Mono Blue Spirits - Bant Spirits - Simic Lotus Field - Rakdos Midrange - Rakdos Sacrifice,Devotion Walkers - Azorius Control - Rakdos Sacrifice - Simic Lotus Field - Bant Humans - Bant Spirits - Mono Red Burn,Devotion Walkers - Bant Humans - Azorius Control - Rakdos Sacrifice - Simic Lotus Field - Mono White Humans - Bant Spirits,Devotion Walkers - Bant Humans - Azorius Control - Rakdos Sacrifice - Simic Lotus Field - Mono White Humans - Bant Spirits
"Tiers 2",Bant Spirits - Niv To Light - Bant Humans - Izzet Control - Dimir Control - Gruul Stompy,Izzet Gearhulk Opus - Phoenix - Mono Red Burn - Izzet Control - Izzet Prowess - Gruul Stompy - Azorius Control,Izzet Control - Mono White Humans - Dimir Control,Mono Red Burn - Jund Sacrifice - Izzet Control,Mono Red Burn - Jund Sacrifice - Izzet Control
"Tiers 2.5",Izzet Prowess - Izzet Gearhulk Opus - Jund Sacrifice - Mono White Humans,Devotion Walkers - Dimir Control - Niv To Light,Niv To Light - Jund Sacrifice - Gruul Stompy - Izzet Prowess - Izzet Gearhulk Opus,Izzet Gearhulk Opus - Gruul Stompy - Izzet Prowess - Dimir Control - Niv To Light,Izzet Gearhulk Opus - Gruul Stompy - Izzet Prowess - Dimir Control - Niv To Light
