"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1478,0.704
"2","Christopher Rush",1099,0.685
"3","Johannes Voss",1024,0.705
"4","Anson Maddocks",1005,0.699
"5","Jonas De Ro",908,0.702
"6","Wesley Burt",878,0.701
"7","Adam Paquette",796,0.7
"8","Eric Deschamps",732,0.708
"9","Svetlin Velinov",684,0.707
"10","Kieran Yanner",634,0.708
"11","Tomasz Jedruszek",612,0.712
"12","John Stanko",608,0.715
"13","Magali Villeneuve",601,0.702
"14","Victor Adame Minguez",576,0.708
"15","Ekaterina Burmak",526,0.708
"16","Chris Seaman",480,0.712
"17","Chris Rallis",468,0.708
"18","Lucas Graciano",459,0.718
"19","Daarken",448,0.705
"20","Douglas Shuler",447,0.71
"21","Dan Scott",440,0.699
"22","Aleksi Briclot",436,0.707
"23","Slawomir Maniak",408,0.711
"24","Jung Park",408,0.687
"25","Titus Lunter",401,0.712
"26","Zezhou Chen",395,0.704
"27","Wayne Reynolds",390,0.697
"28","Joseph Meehan",360,0.712
"29","Igor Kieryluk",359,0.7
"30","Steve Argyle",359,0.712
"31","Ravenna Tran",357,0.714
"32","Jesper Ejsing",357,0.689
"33","Mark Poole",354,0.701
"34","Cynthia Sheppard",339,0.708
"35","Wisnu Tan",329,0.687
"36","Sam Burley",320,0.72
"37","John Howe",312,0.704
"38","Vincent Proce",309,0.709
"39","John Avon",306,0.707
"40","Jakub Kasper",301,0.687
"41","Jaime Jones",299,0.684
"42","Alayna Danner",296,0.709
"43","Franz Vohwinkel",296,0.714
"44","Jehan Choo",296,0.683
"45","Yigit Koroglu",291,0.685
"46","Daniel Ljunggren",271,0.702
"47","Chase Stone",255,0.694
"48","Yeong-Hao Han",249,0.712
"49","Mila Pesic",249,0.708
"50","Lius Lasahido",244,0.7
"51","Jesper Myrfors",224,0.712
"52","Izzy",222,0.714
"53","Wylie Beckert",212,0.703
"54","Piotr Dura",206,0.727
"55","Lucas Staniec",205,0.717
"56","Robbie Trevino",204,0.727
"57","Randy Vargas",202,0.722
"58","Lake Hurwitz",201,0.688
"59","Volkan Baǵa",200,0.707
"60","Dan Frazier",194,0.712
"61","Johann Bodin",193,0.702
"62","Chris Ostrowski",188,0.698
"63","Dmitry Burmak",186,0.712
"64","Cristi Balanescu",179,0.726
"65","Sarah Finnigan",172,0.706
"66","Noah Bradley",170,0.706
"67","Dimitar Marinski",168,0.714
"68","Winona Nelson",167,0.71
"69","Caio Monteiro",162,0.697
"70","Manuel Castañón",156,0.717
"71","Andrew Goldhawk",151,0.694
"72","Irina Nordsol",148,0.743
"73","Anato Finnstark",148,0.728
"74","Seb McKinnon",148,0.696
"75","Jason Rainville",148,0.723
"76","Lie Setiawan",147,0.723
"77","Anna Steinbauer",147,0.721
"78","Zara Alfonso",145,0.731
"79","Tommy Arnold",145,0.702
"80","Vance Kovacs",141,0.707
"81","Ryan Pancoast",137,0.729
"82","Mark Winters",132,0.726
"83","Todd Lockwood",132,0.714
"84","Christine Choi",131,0.73
