"","CardNames","DeckCount","Winrate95Min"
"1","Sokenzan, Crucible of Defiance",153,68.9
"2","Slip Out the Back",25,68.7
"3","Otawara, Soaring City",182,68.5
"4","Hengegate Pathway",49,68.4
"5","Eiganjo, Seat of the Empire",92,68.1
"6","Mountain",131,67.9
"7","Collected Company",35,67.7
"8","Hive of the Eye Tyrant",87,67.7
"9","Swamp",105,67.7
"10","Plains",99,67.7
"11","Botanical Sanctum",40,67.6
"12","Spectral Sailor",46,67.6
"13","Blightstep Pathway",90,67.6
"14","Den of the Bugbear",119,67.6
"15","Mausoleum Wanderer",50,67.5
"16","Rattlechains",50,67.5
"17","Shacklegeist",50,67.5
"18","Supreme Phantom",50,67.5
"19","Fable of the Mirror-Breaker",84,67.5
"20","Sejiri Shelter",29,67.4
"21","Monastery Swiftspear",60,67.4
"22","Haunted Ridge",84,67.4
"23","Takenuma, Abandoned Mire",83,67.4
"24","Island",164,67.4
"25","Illuminator Virtuoso",30,67.3
"26","Bloodtithe Harvester",69,67.3
"27","Fatal Push",102,67.3
"28","Blood Crypt",99,67.3
"29","Werewolf Pack Leader",16,67.2
"30","Bonecrusher Giant",94,67.2
"31","Kroxa, Titan of Death's Hunger",78,67.1
"32","Thraben Inspector",14,67
"33","Adeline, Resplendent Cathar",16,67
"34","Thalia's Lieutenant",16,67
"35","Secluded Courtyard",16,67
"36","Reflector Mage",15,66.9
"37","Sacred Foundry",34,66.9
"38","Urborg, Tomb of Yawgmoth",83,66.9
"39","Hall of Storm Giants",118,66.9
"40","Tenth District Legionnaire",28,66.8
"41","Homestead Courage",30,66.8
"42","Invigorated Rampage",30,66.8
"43","Sorin the Mirthless",36,66.8
"44","Reckless Rage",36,66.8
"45","Spikefield Hazard",59,66.8
"46","Galvanic Iteration",65,66.8
"47","Strangle",103,66.8
"48","Extraction Specialist",13,66.7
"49","Lofty Denial",32,66.7
"50","Geistlight Snare",37,66.7
