"","CardNames","DeckCount","Winrate95Min"
"1","Unlicensed Hearse",201,69.7
"2","Portable Hole",63,68.8
"3","Aether Gust",159,68.4
"4","Lava Coil",94,68.3
"5","Mystical Dispute",197,68.3
"6","Witness Protection",25,68.2
"7","Rending Volley",90,68
"8","Disdainful Stroke",130,67.9
"9","Jegantha, the Wellspring",62,67.4
"10","Fry",56,67.2
"11","Extraction Specialist",10,67.1
"12","Reidane, God of the Worthy",22,67
"13","Damping Sphere",141,66.7
"14","Go Blank",86,66.6
"15","Abrade",57,66.5
"16","Spell Pierce",60,66.5
"17","Thing in the Ice",22,66
"18","Alpine Moon",74,65.9
"19","Adanto Vanguard",27,65.8
"20","Supreme Verdict",14,65.6
"21","Noxious Grasp",57,65.3
"22","Epic Downfall",34,65.1
"23","Invoke Despair",38,65.1
"24","Thoughtseize",43,65.1
"25","Kalitas, Traitor of Ghet",29,64.9
"26","Brutal Cathar",11,64.6
"27","Brazen Borrower",31,64.6
"28","Duress",47,64.6
"29","Rest in Peace",57,64.6
"30","Pithing Needle",90,64.6
"31","Settle the Wreckage",5,64.5
"32","Kolaghan's Command",27,64.5
"33","Chandra's Defeat",26,64.4
"34","Fight as One",26,64.4
"35","Selfless Spirit",4,64.2
"36","Showdown of the Skalds",18,64.1
"37","Yorion, Sky Nomad",20,64.1
"38","Skylasher",50,64.1
"39","Cemetery Gatekeeper",8,64
"40","Shifting Ceratops",11,64
"41","Weathered Runestone",23,63.9
"42","Extinction Event",28,63.9
"43","Path of Peril",25,63.9
"44","Fatal Push",32,63.9
"45","God-Pharaoh's Statue",73,63.9
"46","Pestilent Cauldron",73,63.9
"47","Skysovereign, Consul Flagship",73,63.9
"48","The Chain Veil",37,63.8
"49","Tormod's Crypt",73,63.8
"50","Dovin's Veto",28,63.7
