"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Niv To Light - Boros Burn - Pyromancer - Jund Sacrifice - Mono Black Aggro - Dimir Control - Naya Winota - Devotion Walkers - Bant Spirits,Enigmatic Incarnation - Abzan Auras - WURG Fires Of Invention - Selesnya Humans - Jund Sacrifice - Mono Red Prowess - Esper Midrange,Jund Sacrifice - Phoenix - Enigmatic Incarnation - Mono Black Aggro - Pyromancer - Niv To Light - WURG Fires Of Invention,Phoenix - Niv To Light - Jund Sacrifice - Pyromancer - Boros Burn - Mono Black Aggro - Bant Spirits - Dimir Control,Phoenix - Niv To Light - Jund Sacrifice - Pyromancer - Boros Burn - Mono Black Aggro - Bant Spirits - Dimir Control
"Tiers 1.5",Simic Lotus Field - Mono Black Vampires - Ascendancy - Azorius Control - Omnath - Orzhov Auras - Gruul Stompy - Sultai Midrange - Azorius Spirits - Jeskai Ensoul - Orzhov Vampires - Temur Control - Mono Red Burn - WURG Fires Of Invention - Boros Heroic,WUBG Midrange - Orzhov Vampires - Mono Black Aggro - Orzhov Auras - Sultai Midrange - Mono Red Burn - Temur Control - Phoenix - Azorius Ensoul - Pyromancer - Boros Heroic - Esper Control - Jeskai Creativity - Bant Spirits - Niv To Light - Orzhov Humans - Selesnya Stompy,Orzhov Auras - Bant Spirits - Boros Burn - Orzhov Vampires - Sultai Midrange - Mono Red Burn - Temur Control - Devotion Walkers - Simic Lotus Field - WUBG Midrange - Mono Black Vampires - Boros Heroic - Naya Winota - Dimir Control - Mono Red Prowess - Azorius Ensoul - Ascendancy - Abzan Auras - Gruul Stompy - Omnath - Orzhov Humans - Azorius Spirits - Azorius Control - Jeskai Ensoul - Rakdos Midrange,Devotion Walkers - Naya Winota - Orzhov Auras - Simic Lotus Field - Mono Black Vampires - Ascendancy - WURG Fires Of Invention - Sultai Midrange - Omnath - Azorius Control - Enigmatic Incarnation - Orzhov Vampires - Mono Red Burn - Temur Control - Gruul Stompy - Boros Heroic - Azorius Spirits - Jeskai Ensoul - Azorius Ensoul - WUBG Midrange,Devotion Walkers - Naya Winota - Orzhov Auras - Simic Lotus Field - Mono Black Vampires - Ascendancy - WURG Fires Of Invention - Sultai Midrange - Omnath - Azorius Control - Enigmatic Incarnation - Orzhov Vampires - Mono Red Burn - Temur Control - Gruul Stompy - Boros Heroic - Azorius Spirits - Jeskai Ensoul - Azorius Ensoul - WUBG Midrange
"Tiers 2",Rakdos Midrange - Azorius Ensoul - Orzhov Humans - Enigmatic Incarnation - WUBG Midrange - Temur Lotus Field - Sultai Control - Mono Red Prowess - Selesnya Stompy - Simic Stompy - Mono Green Stompy - Izzet Control - Jeskai Control - Boros Prowess - Unknown - Selesnya Coco Toolbox - Orzhov Midrange,Selesnya Coco Toolbox - Simic Lotus Field - Mono Black Vampires - Jeskai Fires Of Invention - Boros Burn - Temur Lotus Field - Simic Stompy - Rakdos Midrange - Jeskai Control - Devotion Walkers - Azorius Spirits - Gruul Stompy - Jeskai Ensoul - Izzet Control - Ascendancy - Omnath - Sultai Lotus Field - Naya Winota - Dimir Control - Azorius Control - Gruul Bard  class - Mono Blue Spirits,Selesnya Stompy - Temur Lotus Field - Esper Midrange - Selesnya Humans - Simic Stompy - Esper Control - Jeskai Control - Jeskai Creativity - Selesnya Coco Toolbox - Izzet Control - Jeskai Fires Of Invention,Rakdos Midrange - Orzhov Humans - Mono Red Prowess - Temur Lotus Field - Selesnya Stompy - Abzan Auras - Simic Stompy - Esper Midrange - Jeskai Control - Sultai Control - Izzet Control - Selesnya Humans - Esper Control - Selesnya Coco Toolbox - Jeskai Creativity,Rakdos Midrange - Orzhov Humans - Mono Red Prowess - Temur Lotus Field - Selesnya Stompy - Abzan Auras - Simic Stompy - Esper Midrange - Jeskai Control - Sultai Control - Izzet Control - Selesnya Humans - Esper Control - Selesnya Coco Toolbox - Jeskai Creativity
"Tiers 2.5",Gruul Bard  class - Esper Control - Jeskai Creativity - Jeskai Fires Of Invention - Esper Midrange - Abzan Auras - Selesnya Humans - Izzet Prowess - Sultai Lotus Field - Mono Blue Spirits,Boros Prowess - Orzhov Midrange - Sultai Control - Unknown - Mono Green Stompy - Izzet Prowess,Sultai Control - Gruul Bard  class - Boros Prowess - Sultai Lotus Field - Orzhov Midrange - Unknown - Mono Blue Spirits - Mono Green Stompy - Izzet Prowess,Jeskai Fires Of Invention - Gruul Bard  class - Boros Prowess - Orzhov Midrange - Unknown - Sultai Lotus Field - Mono Green Stompy - Mono Blue Spirits - Izzet Prowess,Jeskai Fires Of Invention - Gruul Bard  class - Boros Prowess - Orzhov Midrange - Unknown - Sultai Lotus Field - Mono Green Stompy - Mono Blue Spirits - Izzet Prowess
