"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Rakdos Midrange - Devotion Walkers,Selesnya Angels - Abzan Grease Fang - Dimir Control,Devotion Walkers - Phoenix,Phoenix - Devotion Walkers - Rakdos Midrange,Phoenix - Devotion Walkers - Rakdos Midrange
"Tiers 1.5",Mono White Humans - Simic Lotus   Strings - Azorius Control - WURG Aggro - Rakdos Sacrifice - Bant   Spirits - Dimir Control - Gruul Stompy,WURG Aggro - Mono Black Midrange - Azorius Control - Bant   Spirits - Devotion Walkers - Gruul Stompy - Rakdos Midrange - Jund Sacrifice - Phoenix,Rakdos Midrange - Selesnya Angels - Azorius Control - Abzan Grease Fang - Dimir Control - WURG Aggro - Mono White Humans - Bant   Spirits - Simic Lotus   Strings - Gruul Stompy - Rakdos Sacrifice,Selesnya Angels - Azorius Control - Abzan Grease Fang - Dimir Control - Mono White Humans - WURG Aggro - Simic Lotus   Strings - Bant   Spirits - Gruul Stompy,Selesnya Angels - Azorius Control - Abzan Grease Fang - Dimir Control - Mono White Humans - WURG Aggro - Simic Lotus   Strings - Bant   Spirits - Gruul Stompy
"Tiers 2",Abzan Grease Fang - Selesnya Angels - Enigmatic Incarnation - Jund Sacrifice,Mono White Humans - Enigmatic Incarnation - Izzet Creativity - Simic Lotus   Strings - Rakdos Sacrifice,Enigmatic Incarnation - Jund Sacrifice - Mono Black Midrange,Rakdos Sacrifice - Enigmatic Incarnation - Jund Sacrifice - Mono Black Midrange - Izzet Creativity,Rakdos Sacrifice - Enigmatic Incarnation - Jund Sacrifice - Mono Black Midrange - Izzet Creativity
"Tiers 2.5",Niv To Light - Mono Red Aggro - Mono Blue Spirits - Izzet Creativity - Mono Black Midrange - Temur Stompy,Mono Red Aggro - Mono Blue Spirits - Niv To Light - Temur Stompy,Izzet Creativity - Mono Red Aggro - Mono Blue Spirits - Niv To Light - Temur Stompy,Mono Red Aggro - Mono Blue Spirits - Niv To Light - Temur Stompy,Mono Red Aggro - Mono Blue Spirits - Niv To Light - Temur Stompy
