"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Bant Control - Gruul Midrange,Amulet Titan - Niv To Light - Jund Midrange,Jund Midrange - Uroza,Bant Control - Uroza,Bant Control - Uroza
"Tiers 1.5",Uroza - Mono Red Prowess - Jund Midrange - Humans - Dredge,Uroza - Burn - Dredge - Eldrazi Tron,Niv To Light - Bant Control - Burn - Dredge - Amulet Titan,Jund Midrange - Gruul Midrange - Dredge - Niv To Light - Burn - Humans - Mono Red Prowess,Jund Midrange - Gruul Midrange - Dredge - Niv To Light - Burn - Humans - Mono Red Prowess
"Tiers 2",Burn - Eldrazi Tron - Niv To Light - Infect,Bant Control - Mono White Taxes - Green Tron - Humans - Mono Red Prowess - Gruul Midrange,Eldrazi Tron - Gruul Midrange - Humans - Mono Red Prowess,Eldrazi Tron - Amulet Titan,Eldrazi Tron - Amulet Titan
"Tiers 2.5",Mono White Taxes - Amulet Titan - Green Tron,Infect,Mono White Taxes - Green Tron - Infect,Mono White Taxes - Green Tron - Infect,Mono White Taxes - Green Tron - Infect
