"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"29","xame3",1,12,0.75,0.428141538121811,0.945139355472007,27,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#xame_nd_place"
"30","fatkiddestroyers",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Bant Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#fatkiddestroyers_th_place"
"31","genkytoro",1,10,0.9,0.554983882971805,0.997471421455538,27,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#genkytoro_th_place"
"32","xakx47x",1,12,0.75,0.428141538121811,0.945139355472007,27,"Naya Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#xakxx_nd_place"
"33","harukispecial",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#harukispecial_rd_place"
"34","danielmos",1,11,0.727272727272727,0.390257440427579,0.939782265827093,24,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#danielmos_rd_place"
"35","_IlNano_",1,10,0.8,0.443904537692359,0.974789273673167,24,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#_ilnano__th_place"
"36","sparr0t",1,10,0.8,0.443904537692359,0.974789273673167,24,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#sparrt_th_place"
"37","Capin_ahab",1,10,0.8,0.443904537692359,0.974789273673167,24,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#capin_ahab_th_place"
"38","Magicofplayer1",1,10,0.8,0.443904537692359,0.974789273673167,24,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#magicofplayer_th_place"
"39","A22en",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#aen_th_place"
"40","Ma7x",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#max_th_place"
"41","Tiemuuu",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#tiemuuu_th_place"
"42","TrollingSaruman",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#trollingsaruman_th_place"
"43","haubidtran",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Uroza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#haubidtran_th_place"
"44","caronte1991",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#caronte_th_place"
"45","ThePurpleMage",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#thepurplemage_th_place"
"46","Jenara19",1,10,0.7,0.347547149940003,0.933260488822266,21,"Uroza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#jenara_th_place"
"47","tia05",1,10,0.7,0.347547149940003,0.933260488822266,21,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#tia_th_place"
"48","5ives",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#ives_th_place"
"49","DrPP",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#drpp_th_place"
"50","snapcaster____mage",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#snapcaster____mage_th_place"
"51","PRGJJAR",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#prgjjar_th_place"
"52","Kharlem",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#kharlem_th_place"
"53","ilsecco14",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#ilsecco_th_place"
"54","stonepeanut",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#stonepeanut_th_place"
"55","SouthernSliver",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Slivers","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#southernsliver_th_place"
"56","PermissionMTG",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Zoo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#permissionmtg_th_place"
"57","SemoMTGBros",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#semomtgbros_th_place"
"58","levunga21",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#levunga_st_place"
"59","Traft",1,10,0.7,0.347547149940003,0.933260488822266,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#traft_th_place"
"60","APAKane",1,10,0.7,0.347547149940003,0.933260488822266,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#apakane_th_place"
"61","kastermester",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#kastermester_th_place"
"62","mashmalovsky",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bushwhacker Zoo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#mashmalovsky_th_place"
"63","Capitano_CL",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#capitano_cl_th_place"
"64","WeareVenom",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#wearevenom_th_place"
"65","_LSN_",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#_lsn__th_place"
"66","ReturnToDust",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#returntodust_th_place"
"67","Grischdl",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#grischdl_th_place"
"68","lucadaky",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#lucadaky_th_place"
"69","HappySandwich",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#happysandwich_th_place"
"70","FestiFan",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#festifan_th_place"
"71","Manacymbal",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#manacymbal_th_place"
"72","TradewindRider",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#tradewindrider_th_place"
"73","Kuhb",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#kuhb_th_place"
"74","Sodeq",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#sodeq_th_place"
"75","PhantasmalBear",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#phantasmalbear_th_place"
"76","Bucknasty691989",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Living End","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#bucknasty_th_place"
"77","Davede",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#davede_th_place"
"78","Whitecell",1,10,0.7,0.347547149940003,0.933260488822266,21,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#whitecell_th_place"
"79","PieGonti",1,10,0.7,0.347547149940003,0.933260488822266,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#piegonti_th_place"
"80","__matsugan",1,10,0.7,0.347547149940003,0.933260488822266,21,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#__matsugan_th_place"
"81","moyashi0904",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#moyashi_th_place"
"82","Sonso JF",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#sonso_jf_th_place"
"83","stantuffodado88",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#stantuffodado_th_place"
"84","GGoggles",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#ggoggles_th_place"
"85","lighdar",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#lighdar_th_place"
"86","WhiteFaces",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#whitefaces_th_place"
"87","ilidioTheBrabo157SL",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#ilidiothebrabosl_th_place"
"88","Lord_Beerus",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#lord_beerus_th_place"
"89","katoriarch123",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#katoriarch_th_place"
"90","Shorak123",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-04-12#shorak_th_place"
"91","Sharkcaster_Mage",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#sharkcaster_mage_st_place"
"92","angelsjeffrey",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#angelsjeffrey_nd_place"
"93","oppodump",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#oppodump_th_place"
"94","Higdur",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#higdur_th_place"
"95","Chipsoss",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Golgari Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#chipsoss_th_place"
"96","Gerardo94",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#gerardo_th_place"
"97","Maccaciock",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#maccaciock_th_place"
"98","Aje8",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#aje_st_place"
"99","BlueLips",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-15#bluelips_nd_place"
"100","AlexD41",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#alexd_th_place"
"101","yxcvbnm",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#yxcvbnm_th_place"
"102","MastaHorus",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Electro End","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#mastahorus_th_place"
"103","Gerschi",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#gerschi_th_place"
"104","pepeteam",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#pepeteam_th_place"
"105","Curufinwe",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#curufinwe_th_place"
"106","SlyDaniel7787",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-22#slydaniel_st_place"
"107","SoulStrong",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#soulstrong_rd_place"
"108","quinniac",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#quinniac_th_place"
"109","staples87",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#staples_th_place"
"110","MiniCrow",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#minicrow_th_place"
"111","AbelMolto",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#abelmolto_th_place"
"112","Maox",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#maox_th_place"
"113","Jsnyder207",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Knightfall","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#jsnyder_st_place"
"114","FlyersIHC",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-29#flyersihc_nd_place"
"115","Fnoop",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#fnoop_nd_place"
"116","Montre82",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#montre_rd_place"
"117","EddDeedoo",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Orzhov Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#edddeedoo_th_place"
"118","jonasensio",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Boros Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#jonasensio_th_place"
"119","ecobaronen",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#ecobaronen_th_place"
"120","willpulliam",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#willpulliam_th_place"
"121","Hfang1",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-04-05#hfang_th_place"
