"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",132,63.4
"2","Blue Elemental Blast",104,64.8
"3","Relic of Progenitus",101,62.3
"4","Pyroblast",100,62.6
"5","Red Elemental Blast",98,63.5
"6","Hydroblast",96,62.9
"7","Nihil Spellbomb",76,63.9
"8","Molten Rain",63,61.8
"9","Chainer's Edict",63,61.4
"10","Suffocating Fumes",62,63.1
"11","End the Festivities",60,61.6
"12","Dust to Dust",56,63.2
"13","Unexpected Fangs",50,63.8
"14","Unholy Heat",44,61.8
"15","Smash to Smithereens",41,59
"16","Dispel",40,63
"17","Krark-Clan Shaman",33,64.8
"18","Electrickery",31,61.7
"19","Flaring Pain",30,62.6
"20","Arms of Hadar",23,62.7
"21","Thorn of the Black Rose",19,64.5
"22","Agony Warp",19,59.5
"23","Rotten Reunion",18,62.9
"24","Dawnbringer Cleric",17,59.8
"25","Duress",17,63.6
"26","Weather the Storm",16,60.8
"27","Stormbound Geist",16,65.5
"28","Spell Pierce",15,61.9
"29","Standard Bearer",12,61.3
"30","Makeshift Munitions",11,65.8
"31","Crimson Acolyte",11,62.5
"32","Shrivel",11,59.4
"33","Negate",11,73.1
"34","Revoke Existence",10,64.7
"35","Diabolic Edict",10,62.5
"36","Envelop",10,67.1
"37","Freewind Falcon",10,61.9
"38","Lifelink",10,61.9
"39","Moment's Peace",10,66.7
"40","Deglamer",9,56.1
"41","Breath Weapon",9,63.3
"42","Lone Missionary",9,61
"43","Turn Aside",8,65.4
"44","Scattershot Archer",8,64
"45","Ram Through",8,62.7
"46","Ancient Grudge",8,66.7
"47","Crystallization",7,66
"48","Shattering Blow",6,66.7
"49","Annul",6,61.5
"50","Faerie Macabre",6,65
