"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","twinlesstwin",2,"Izzet Murktide","2","https://www.manatraders.com/webshop/personal/942018; https://mtgmelee.com/Decklist/View/270903"
"2","Derrick Davis",2,"Heliod Combo; Elementals","1; 1","https://mtgmelee.com/Decklist/View/250663; https://mtgmelee.com/Decklist/View/263464"
"3","Benjamin Mckinnon-Duggins",2,"Underworld Breach Combo","2","https://mtgmelee.com/Decklist/View/252372; https://mtgmelee.com/Decklist/View/271465"
"4","Travis Williams",2,"Hammer Time","2","https://mtgmelee.com/Decklist/View/264641; https://mtgmelee.com/Decklist/View/267508"
"5","robert seder",2,"Azorius Control","2","https://mtgmelee.com/Decklist/View/267764; https://mtgmelee.com/Decklist/View/269135"
"6","kodie yost",2,"Amulet Titan","2","https://mtgmelee.com/Decklist/View/271045; https://mtgmelee.com/Decklist/View/271707"
"7","Mark Stanton",2,"Izzet Murktide","2","https://mtgmelee.com/Decklist/View/277123; https://mtgmelee.com/Decklist/View/277514"
"8","Cody Childers",2,"Hammer Time","2","https://mtgmelee.com/Decklist/View/276754; https://mtgmelee.com/Decklist/View/278479"
"9","Manadadnate",2,"Elementals","2","https://mtgmelee.com/Decklist/View/277204; https://mtgmelee.com/Decklist/View/277714"
"10","FunkiMunki",1,"Rakdos Scam","1","https://www.manatraders.com/webshop/personal/905775"
"11","Capriccioso",1,"Amulet Titan","1","https://www.manatraders.com/webshop/personal/905874"
"12","Sprouts",1,"Rakdos Scam","1","https://www.manatraders.com/webshop/personal/905733"
"13","Chub_Toad_",1,"Domain Zoo","1","https://www.manatraders.com/webshop/personal/905448"
"14","Lampalot",1,"Creativity Combo","1","https://www.manatraders.com/webshop/personal/905870"
"15","AndyAWKWARD",1,"Izzet Murktide","1","https://www.manatraders.com/webshop/personal/905664"
"16","Biednarccio",1,"Hammer Time","1","https://www.manatraders.com/webshop/personal/905866"
"17","MATTOMARINAIO",1,"Izzet Murktide","1","https://www.manatraders.com/webshop/personal/905694"
"18","Arrias",1,"Elementals","1","https://www.manatraders.com/webshop/personal/942523"
"19","Daking3603",1,"Creativity Combo","1","https://www.manatraders.com/webshop/personal/942438"
"20","nbdf",1,"Footfalls","1","https://www.manatraders.com/webshop/personal/942516"
"21","msskinbolic",1,"Rakdos Scam","1","https://www.manatraders.com/webshop/personal/942159"
"22","otakkun",1,"Elementals","1","https://www.manatraders.com/webshop/personal/942032"
"23","kasa",1,"Creativity Combo","1","https://www.manatraders.com/webshop/personal/942478"
"24","Bill Comminos",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/250651"
"25","Mack Endress",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/250601"
"26","Samantha Murphy",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/250584"
"27","Ivan Espinosa",1,"Bant Control","1","https://mtgmelee.com/Decklist/View/250870"
"28","David Delgado",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/250635"
"29","Quang (Duy) Vu",1,"Rakdos Scam","1","https://mtgmelee.com/Decklist/View/250713"
"30","James McCoury",1,"Blue Scapeshift","1","https://mtgmelee.com/Decklist/View/250647"
"31","Dominic Vitello",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/250979"
"32","Raja Sulaiman",1,"Bant Control","1","https://mtgmelee.com/Decklist/View/251088"
"33","Justin Brickman",1,"Omnath Control","1","https://mtgmelee.com/Decklist/View/251024"
"34","Will Krueger",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/250986"
"35","Zach Allen",1,"WURG Control","1","https://mtgmelee.com/Decklist/View/251002"
"36","George Jabbour",1,"WURG Undoing","1","https://mtgmelee.com/Decklist/View/251113"
"37","Stephen Dykman",1,"Grixis Shadow","1","https://mtgmelee.com/Decklist/View/251013"
"38","Andrew Elenbogen",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/251017"
"39","Adam Wasburn-Moses",1,"WURG Control","1","https://mtgmelee.com/Decklist/View/252504"
"40","John Slimak",1,"Omnath Control","1","https://mtgmelee.com/Decklist/View/252378"
"41","Daniel Glonek",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/252194"
"42","Dominick Paolercio",1,"Elementals","1","https://mtgmelee.com/Decklist/View/251935"
"43","Shea Strausman",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/252373"
"44","Merrick Kraus",1,"Mill","1","https://mtgmelee.com/Decklist/View/252479"
"45","Weston Manter",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/252229"
"46","Joseph Puglisi",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/254225"
"47","Ian Hendry",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/254056"
"48","Carl Bjornstad",1,"Amulet Titan","1","https://mtgmelee.com/Decklist/View/254000"
"49","John Harakidas",1,"Burn","1","https://mtgmelee.com/Decklist/View/254112"
"50","Simon Byrne",1,"Rakdos Midrange","1","https://mtgmelee.com/Decklist/View/253972"
"51","Andrew Christian",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/254173"
"52","Joshua White",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/253978"
"53","Matthew Hanifan",1,"Grixis Shadow","1","https://mtgmelee.com/Decklist/View/253975"
"54","Christian Picchi",1,"Footfalls","1","https://mtgmelee.com/Decklist/View/263833"
"55","Cristobal Abril Navarro",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/263395"
"56","Terrence Serraarens",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/264236"
"57","Carlos Sousa",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/263164"
"58","Marco Caputo",1,"Amulet Titan","1","https://mtgmelee.com/Decklist/View/264051"
"59","Paulo Caseiro",1,"Stoneblade","1","https://mtgmelee.com/Decklist/View/264798"
"60","Eric Alledahn",1,"Domain Zoo","1","https://mtgmelee.com/Decklist/View/263001"
"61","David Pla",1,"Blue Scapeshift","1","https://mtgmelee.com/Decklist/View/264025"
"62","Gabriel Nicholas",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/264955"
"63","Ross Merriam",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/264495"
"64","Nathan Kainste",1,"Jund Saga","1","https://mtgmelee.com/Decklist/View/264663"
"65","Victor Logan",1,"Prowess","1","https://mtgmelee.com/Decklist/View/263426"
"66","amin ebady",1,"Prison Tron","1","https://mtgmelee.com/Decklist/View/264130"
"67","Zach Boblitt",1,"Burn","1","https://mtgmelee.com/Decklist/View/264253"
"68","Gerrit Cyr",1,"Eldrazi Tron","1","https://mtgmelee.com/Decklist/View/267727"
"69","Kevin Thanakit",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/267732"
"70","Junyuan Zheng",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/267438"
"71","Daniel Huang",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/267765"
"72","Jason Flynn",1,"Footfalls","1","https://mtgmelee.com/Decklist/View/267672"
"73","ryan gassaway",1,"Omnath Control","1","https://mtgmelee.com/Decklist/View/267507"
"74","Bryce Morgan",1,"WURG Control","1","https://mtgmelee.com/Decklist/View/267679"
