"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",37,70.3
"2","Chalice of the Void",33,70.7
"3","Lurrus of the Dream-Den",32,72.7
"4","Mystical Dispute",29,71.5
"5","Sanctifier en-Vec",24,72.4
"6","Aether Gust",23,69.6
"7","Prismatic Ending",23,74.9
"8","Blood Moon",20,72.1
"9","Pithing Needle",20,74.4
"10","Alpine Moon",20,70.5
"11","Path to Exile",19,73.7
"12","Abrade",18,69.1
"13","Force of Vigor",17,72.9
"14","Spell Pierce",16,69.8
"15","Seal of Cleansing",16,74.4
"16","Tormod's Crypt",16,72.9
"17","Force of Negation",15,68
"18","Veil of Summer",14,71.3
"19","Soul-Guide Lantern",13,68.9
"20","Drannith Magistrate",13,72.4
"21","Nihil Spellbomb",13,72
"22","Shattering Spree",13,72.2
"23","Subtlety",12,67
"24","Fragmentize",12,73
"25","Void Mirror",12,72.8
"26","Relic of Progenitus",12,73
"27","Endurance",10,75.9
"28","Thoughtseize",10,71.6
"29","Wear // Tear",8,71.4
"30","Emrakul, the Aeons Torn",8,71.9
"31","Pyrite Spellbomb",7,72.9
"32","Surgical Extraction",7,69.6
"33","Brazen Borrower",7,70.7
"34","Flusterstorm",7,73.3
"35","Kozilek's Return",6,73.6
"36","Leyline of the Void",6,71.4
"37","Fatal Push",6,70.2
"38","Magus of the Moon",6,67.4
"39","Kataki, War's Wage",6,68.1
"40","Teferi, Time Raveler",6,71.7
"41","Jace, the Mind Sculptor",6,74
"42","Timely Reinforcements",6,72.9
"43","Anger of the Gods",5,79.1
"44","Fury",5,77.8
"45","Foundation Breaker",5,68.4
"46","Ashiok, Dream Render",5,70
"47","Rest in Peace",5,69.2
"48","Celestial Purge",5,76.2
"49","Dispel",4,69.7
"50","Ensnaring Bridge",4,71
