"","CardNames","DeckCount","WinrateAverage"
"1","Island",42,70.1
"2","Scalding Tarn",41,70.8
"3","Steam Vents",41,70.4
"4","Lightning Bolt",40,71.3
"5","Mountain",38,72.5
"6","Mishra's Bauble",34,70.6
"7","Dragon's Rage Channeler",30,70.4
"8","Misty Rainforest",29,70.6
"9","Ragavan, Nimble Pilferer",27,70.2
"10","Unholy Heat",27,69.9
"11","Wooded Foothills",25,73
"12","Spirebluff Canal",24,69.7
"13","Urza's Saga",24,73.3
"14","Bloodstained Mire",24,72
"15","Plains",24,70.2
"16","Stomping Ground",23,72.7
"17","Stoneforge Mystic",23,73.3
"18","Shadowspear",23,73
"19","Flooded Strand",22,70.8
"20","Forest",21,73.1
"21","Expressive Iteration",20,68.1
"22","Swamp",20,71.9
"23","Silent Clearing",19,74.8
"24","Counterspell",18,68.3
"25","Springleaf Drum",18,73.6
"26","Sacred Foundry",18,70.6
"27","Teferi, Time Raveler",18,71.9
"28","Prismatic Ending",18,72.2
"29","Breeding Pool",17,72.6
"30","Fiery Islet",17,69.1
"31","Inkmoth Nexus",17,74.1
"32","Sunbaked Canyon",17,72.3
"33","Thoughtseize",17,72.3
"34","Blood Crypt",17,71.6
"35","Esper Sentinel",16,74.2
"36","Memnite",16,74.2
"37","Ornithopter",16,74.2
"38","Puresteel Paladin",16,74.2
"39","Steelshaper's Gift",16,74.2
"40","Colossus Hammer",16,74.2
"41","Sigarda's Aid",16,74.2
"42","Arid Mesa",16,72.5
"43","Wrenn and Six",16,71.4
"44","Raugrin Triome",15,71.2
"45","Ketria Triome",14,75.2
"46","Serum Visions",14,68.7
"47","Inquisition of Kozilek",14,71.8
"48","Polluted Delta",14,69.9
"49","Windswept Heath",14,70.4
"50","Temple Garden",14,71
