"","CardNames","DeckCount","WinrateAverage"
"1","Bonecrusher Giant",3,83.3
"2","Cryptic Command",3,83.3
"3","Crashing Footfalls",4,81.1
"4","Fire // Ice",5,80.9
"5","Celestial Colonnade",1,80
"6","Concealed Courtyard",2,78.9
"7","Gemstone Caverns",4,78.4
"8","Godless Shrine",3,77.8
"9","Archon of Cruelty",1,77.8
"10","Ashen Rider",1,77.8
"11","Priest of Fell Rites",1,77.8
"12","Serra's Emissary",1,77.8
"13","Collective Brutality",1,77.8
"14","Damn",1,77.8
"15","Persist",1,77.8
"16","Unburial Rites",1,77.8
"17","Unmarked Grave",1,77.8
"18","Malakir Rebirth",1,77.8
"19","Castle Locthwain",1,77.8
"20","Jace, the Mind Sculptor",9,76.9
"21","Bedlam Reveler",2,76.5
"22","Liliana of the Veil",2,76.5
"23","Arbor Elf",2,76.5
"24","Auriok Champion",2,76.5
"25","Conclave Mentor",2,76.5
"26","Heliod, Sun-Crowned",2,76.5
"27","Ranger-Captain of Eos",2,76.5
"28","Spike Feeder",2,76.5
"29","Collected Company",2,76.5
"30","Gavony Township",2,76.5
"31","Pendelhaven",2,76.5
"32","Kaya's Guile",2,76.5
"33","Welding Jar",7,76.3
"34","Snow-Covered Plains",13,75.7
"35","Subtlety",7,75.4
"36","Ketria Triome",14,75.2
"37","Walking Ballista",4,75
"38","Vindicate",3,75
"39","Utopia Sprawl",3,75
"40","Urborg, Tomb of Yawgmoth",2,75
"41","Savai Triome",2,75
"42","Dead // Gone",1,75
"43","Thassa's Oracle",1,75
"44","Profane Tutor",1,75
"45","Ad Nauseam",1,75
"46","Angel's Grace",1,75
"47","Pact of Negation",1,75
"48","Spoils of the Vault",1,75
"49","Lotus Bloom",1,75
"50","Pentad Prism",1,75
