"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Eldrazi Tron - Urza Oko,Niv To Light - Infect - Thopter Urza,Urza Oko - Eldrazi Tron - UBRG Shadow - Infect,Eldrazi Tron - Urza Oko - UBRG Shadow,Eldrazi Tron - Urza Oko - UBRG Shadow
"Tiers 1.5",UBRG Shadow - Bant Control - Burn - Bant Midrange - Green Tron - Infect,Izzet Control - UBRG Shadow - Bogles - Urza Oko - Azorius Control - Eldrazi Tron - Titan Shift - Amulet Titan - Bant Control - Bant Midrange,Bant Control - Bant Midrange - Thopter Urza - Niv To Light - Titan Shift - Green Tron,Infect - Bant Control - Bant Midrange - Thopter Urza - Green Tron - Titan Shift,Infect - Bant Control - Bant Midrange - Thopter Urza - Green Tron - Titan Shift
"Tiers 2",Jund Midrange - Grixis Shadow - Titan Shift - Primeval Titan - Mono Red Prowess - Devoted - Thopter Urza - Amulet Titan - Dredge - Bogles,Crabvine - Green Tron - Primeval Titan,Bogles - Amulet Titan - Izzet Control - Burn - Azorius Control - Primeval Titan - Grixis Shadow - Jund Midrange - Crabvine,Niv To Light - Burn - Amulet Titan - Bogles - Izzet Control - Primeval Titan - Azorius Control - Grixis Shadow - Jund Midrange - Mono Red Prowess - Crabvine,Niv To Light - Burn - Amulet Titan - Bogles - Izzet Control - Primeval Titan - Azorius Control - Grixis Shadow - Jund Midrange - Mono Red Prowess - Crabvine
"Tiers 2.5",Niv To Light - Azorius Control - Crabvine - Izzet Control,Grixis Shadow - Burn - Mono Red Prowess - Jund Midrange - Devoted - Dredge,Mono Red Prowess - Devoted - Dredge,Devoted - Dredge,Devoted - Dredge
