"","CardNames","DeckCount","WinrateAverage"
"1","Punishing Fire",1,90
"2","Valakut Exploration",1,90
"3","Blast Zone",1,90
"4","Ghost Quarter",1,90
"5","Grove of the Burnwillows",1,90
"6","Sheltered Thicket",1,90
"7","The Tabernacle at Pendrell Vale",1,90
"8","Entreat the Angels",1,88.9
"9","Predict",1,88.9
"10","Mishra's Bauble",1,88.9
"11","Exploration",2,85.7
"12","Field of the Dead",2,85.7
"13","Council's Judgment",2,83.3
"14","Terminus",2,83.3
"15","Maze of Ith",2,82.4
"16","Horizon Canopy",4,82.1
"17","Champion of the Parish",2,81.8
"18","Elite Spellbinder",2,81.8
"19","Kelsien, the Plague",2,81.8
"20","Kessig Malcontents",2,81.8
"21","Kitesail Freebooter",2,81.8
"22","Meddling Mage",2,81.8
"23","Opposition Agent",2,81.8
"24","Rick, Steadfast Leader",2,81.8
"25","Silverquill Silencer",2,81.8
"26","Thalia's Lieutenant",2,81.8
"27","Ancient Ziggurat",2,81.8
"28","Unclaimed Territory",2,81.8
"29","Narset, Parter of Veils",3,80
"30","Mox Diamond",3,79.2
"31","Life from the Loam",5,78.4
"32","Portent",1,77.8
"33","Shark Typhoon",1,77.8
"34","Jace, the Mind Sculptor",5,76.9
"35","Abrade",2,75
"36","Counterspell",2,75
"37","Chancellor of the Annex",2,75
"38","Birgi, God of Storytelling",1,75
"39","Burning Wish",1,75
"40","Ignite the Future",1,75
"41","Rite of Flame",1,75
"42","Manamorphose",1,75
"43","Ruby Medallion",1,75
"44","Fiery Islet",1,75
"45","Mishra's Factory",1,75
"46","Hazoret the Fervent",1,75
"47","Tidespout Tyrant",1,75
"48","Exhume",1,75
"49","Faithless Looting",1,75
"50","Reanimate",1,75
