"","CardNames","DeckCount","WinrateAverage"
"1","Brainstorm",43,69.1
"2","Ponder",42,69
"3","Force of Will",41,68.9
"4","Misty Rainforest",38,69.6
"5","Wasteland",38,70.2
"6","Polluted Delta",33,68.9
"7","Tropical Island",32,69.2
"8","Flooded Strand",31,68.1
"9","Volcanic Island",31,67.9
"10","Force of Negation",28,71
"11","Scalding Tarn",28,67.5
"12","Daze",26,68.8
"13","Preordain",23,68.9
"14","Delver of Secrets",22,69.6
"15","Lightning Bolt",21,67.5
"16","Brazen Borrower",20,70.5
"17","Sylvan Library",18,72.6
"18","Uro, Titan of Nature's Wrath",17,70
"19","Karakas",17,71.2
"20","Swords to Plowshares",16,71.3
"21","Tarmogoyf",16,70.2
"22","Bayou",16,69.8
"23","Forked Bolt",14,68.9
"24","Snow-Covered Island",14,68
"25","Lotus Petal",14,64.9
"26","Island",14,69.3
"27","Verdant Catacombs",14,69.3
"28","Ancient Tomb",13,67
"29","City of Traitors",13,64.8
"30","Underground Sea",12,70.4
"31","True-Name Nemesis",11,68
"32","Snow-Covered Forest",11,67.1
"33","Wooded Foothills",11,69.5
"34","Plains",11,71.6
"35","Thoughtseize",10,67.2
"36","Forest",10,70
"37","Spell Pierce",9,69.2
"38","Emrakul, the Aeons Torn",9,62.5
"39","Windswept Heath",9,71.2
"40","Ethereal Forager",8,71.9
"41","Tundra",8,73.7
"42","Bonecrusher Giant",8,67.3
"43","Abrupt Decay",8,71.4
"44","Simian Spirit Guide",8,64.4
"45","Snapcaster Mage",8,73.3
"46","Green Sun's Zenith",8,66.1
"47","Crop Rotation",8,69.5
"48","Savannah",8,67.9
"49","Stoneforge Mystic",8,69
"50","Batterskull",8,69
