"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",44,68.9
"2","Pyroblast",31,68.1
"3","Submerge",19,69.9
"4","Force of Vigor",19,69.9
"5","Grafdigger's Cage",18,68
"6","Sylvan Library",17,68.5
"7","Klothys, God of Destiny",16,69.7
"8","Veil of Summer",16,65.8
"9","Flusterstorm",16,67.6
"10","Abrade",15,66.7
"11","Collector Ouphe",15,71.3
"12","Carpet of Flowers",13,67.4
"13","Blazing Volley",12,67.8
"14","Plague Engineer",12,69.6
"15","Leyline of the Void",12,69.9
"16","Red Elemental Blast",10,71.2
"17","Ancient Grudge",9,67.2
"18","Null Rod",9,71
"19","Karakas",9,74.2
"20","Deafening Silence",9,66.2
"21","Path to Exile",8,69
"22","Containment Priest",8,66.1
"23","Rest in Peace",8,69
"24","Rough // Tumble",7,69.8
"25","Abrupt Decay",7,65.2
"26","Thoughtseize",7,72.1
"27","Mindbreak Trap",7,68.1
"28","Blood Moon",6,68.1
"29","Ethersworn Canonist",6,71.1
"30","Defense Grid",6,65.9
"31","Magus of the Moon",6,62.2
"32","Assassin's Trophy",6,72.7
"33","Choke",6,71.1
"34","Bojuka Bog",6,73.7
"35","Relic of Progenitus",5,69.2
"36","Wilt",5,78
"37","Narset, Parter of Veils",5,67.6
"38","Pyroclasm",5,67.6
"39","Leovold, Emissary of Trest",5,74.3
"40","Fiery Confluence",5,63.3
"41","Echoing Truth",5,62.5
"42","Council's Judgment",5,67.6
"43","Crop Rotation",5,77.4
"44","Walking Ballista",4,64.5
"45","Engineered Explosives",4,70.4
"46","Bonecrusher Giant",4,70
"47","Force of Negation",4,66.7
"48","Skyclave Apparition",4,72
"49","Dismember",4,68
"50","Faerie Macabre",4,68
