"","CardNames","DeckCount","Winrate95Min"
"1","Compulsive Research",8,64.8
"2","Mystical Teachings",24,64.5
"3","Quandrix Campus",10,64.1
"4","Network Terminal",10,63.6
"5","Crystal Grotto",16,63.6
"6","Stonehorn Dignitary",11,63.1
"7","Crop Rotation",16,63
"8","Expedition Map",17,63
"9","Urza's Tower",17,63
"10","Urza's Mine",17,63
"11","Energy Refractor",17,63
"12","Urza's Power Plant",17,63
"13","Island",70,62.7
"14","Weather the Storm",21,62.5
"15","Moment's Peace",19,62.4
"16","Mulldrifter",25,62.3
"17","Dinrova Horror",12,62.2
"18","Pulse of Murasa",19,62.2
"19","Ghostly Flicker",21,62.2
"20","Dark Ritual",8,62.1
"21","Breath Weapon",13,62.1
"22","Unwind",15,62.1
"23","Remote Isle",16,62.1
"24","Impulse",17,62.1
"25","Mnemonic Wall",20,62
"26","Swamp",80,61.9
"27","Prohibit",21,61.8
"28","Repository Skaab",8,61.5
"29","Bojuka Bog",53,61.2
"30","Reaping the Graves",13,61
"31","Ephemerate",71,60.9
"32","Deadly Dispute",93,60.9
"33","Ash Barrens",45,60.8
"34","Preordain",49,60.8
"35","Makeshift Munitions",63,60.8
"36","Great Furnace",92,60.8
"37","Ichor Wellspring",65,60.6
"38","Drossforge Bridge",63,60.4
"39","Sea Gate",24,60.3
"40","Mountain",53,60.3
"41","Lightning Bolt",70,60.3
"42","Chromatic Star",63,60.2
"43","Vault of Whispers",64,60.2
"44","Plains",89,60
"45","Dark-Dweller Oracle",7,59.7
"46","Tramway Station",7,59.7
"47","Skirk Prospector",7,59.7
"48","Masked Vandal",7,59.7
"49","First Day of Class",7,59.7
"50","Shred Memory",7,59.7
