"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",129,74.7
"2","Aether Gust",113,74.8
"3","Mystical Dispute",105,73.5
"4","Pithing Needle",94,74.9
"5","Force of Vigor",86,74.7
"6","Lurrus of the Dream-Den",85,74.1
"7","Tormod's Crypt",85,75.3
"8","Veil of Summer",82,72.3
"9","Soul-Guide Lantern",79,75.1
"10","Foundation Breaker",64,75
"11","Thoughtseize",63,73
"12","Dismember",61,73.7
"13","Abrade",59,76.8
"14","Relic of Progenitus",55,74.7
"15","Spell Pierce",54,76.2
"16","Endurance",54,75.1
"17","Chalice of the Void",49,71.5
"18","Blood Moon",48,76.2
"19","Path to Exile",48,72.5
"20","Fatal Push",47,73
"21","Leyline of Sanctity",42,73
"22","Shattering Spree",42,73.5
"23","Alpine Moon",40,72.4
"24","Rest in Peace",39,72.4
"25","Ghost Quarter",39,74.7
"26","Leyline of the Void",39,73.8
"27","Ashiok, Dream Render",37,72.4
"28","Force of Negation",37,76.4
"29","Void Mirror",35,72.4
"30","Kozilek's Return",34,75.2
"31","Hurkyl's Recall",34,76.4
"32","Bojuka Bog",33,74.3
"33","Sanctifier en-Vec",32,73.7
"34","Damping Sphere",31,71.6
"35","Tireless Tracker",31,74.8
"36","Unholy Heat",31,74
"37","Grafdigger's Cage",30,74.6
"38","Kozilek, Butcher of Truth",29,71.4
"39","Collective Brutality",28,71.7
"40","Teferi, Time Raveler",27,76.1
"41","Stony Silence",27,74.1
"42","Anger of the Gods",26,73.7
"43","Wear // Tear",26,74.1
"44","Plague Engineer",26,69.5
"45","Prismatic Ending",25,74.5
"46","Kor Firewalker",24,71.4
"47","Nihil Spellbomb",24,72.4
"48","Liquimetal Coating",24,73.3
"49","Subtlety",24,78.1
"50","Arboreal Grazer",23,75.7
