"","CardNames","DeckCount","WinrateAverage"
"1","Shrine of Burning Rage",1,100
"2","Monastery Mentor",1,100
"3","Chandra, Torch of Defiance",2,87.5
"4","Profane Memento",3,84.2
"5","Merfolk Trickster",3,83.3
"6","Tide Shaper",2,83.3
"7","Containment Priest",2,83.3
"8","Ratchet Bomb",5,82.8
"9","Doom Blade",6,81.8
"10","Natural State",3,81.8
"11","Titania, Protector of Argoth",3,81.8
"12","By Force",4,81.5
"13","Vapor Snag",7,81.2
"14","Mesmeric Orb",3,81.2
"15","Helix Pinnacle",3,81.2
"16","Spatial Contortion",6,81.1
"17","Galvanic Blast",5,80.6
"18","Ghirapur Aether Grid",5,80.6
"19","Seasoned Pyromancer",12,80
"20","Threads of Disloyalty",9,80
"21","Drannith Magistrate",7,80
"22","Welding Jar",4,80
"23","Counterspell",4,80
"24","Harbinger of the Tides",4,80
"25","Sword of Fire and Ice",3,80
"26","Verdant Command",1,80
"27","Damnation",13,79.5
"28","Sorcerous Spyglass",9,79.2
"29","Blossoming Calm",4,78.6
"30","Damping Matrix",2,78.6
"31","Go for the Throat",9,78.4
"32","Run Afoul",8,78.3
"33","Destiny Spinner",4,78.3
"34","Rip Apart",4,78.3
"35","Subtlety",24,78.1
"36","Crypt Incursion",7,78
"37","Set Adrift",7,78
"38","Spreading Seas",6,77.8
"39","Into the Story",3,77.8
"40","Heliod's Intervention",2,77.8
"41","Dreadbore",2,77.8
"42","Barrage of Boulders",1,77.8
"43","Yasharn, Implacable Earth",1,77.8
"44","Archmage's Charm",1,77.8
"45","Reveillark",1,77.8
"46","Kaheera, the Orphanguard",1,77.8
"47","Test of Talents",8,77.6
"48","Skysovereign, Consul Flagship",9,77.4
"49","Vanishing Verse",3,77.3
"50","Remorseful Cleric",3,76.9
