"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2409,0.738
"2","Christopher Rush",1198,0.739
"3","Mark Poole",836,0.746
"4","Adam Paquette",792,0.745
"5","Chippy",737,0.748
"6","John Avon",683,0.735
"7","Eric Deschamps",678,0.734
"8","Ryan Pancoast",541,0.732
"9","Aleksi Briclot",523,0.727
"10","Anastasia Ovchinnikova",522,0.76
"11","Tomasz Jedruszek",484,0.737
"12","Philip Straub",465,0.758
"13","Titus Lunter",451,0.738
"14","Shelly Wan",391,0.745
"15","Ron Spears",388,0.737
"16","Vance Kovacs",382,0.739
"17","Steve Argyle",373,0.739
"18","Simon Dominic",369,0.749
"19","Mark Zug",369,0.719
"20","Paul Scott Canavan",364,0.759
"21","Martina Fackova",350,0.755
"22","Izzy",335,0.733
"23","Douglas Shuler",334,0.731
"24","Terese Nielsen",334,0.739
"25","Cyril Van Der Haegen",332,0.732
"26","Cliff Childs",325,0.747
"27","Jason Rainville",315,0.731
"28","Jonas De Ro",291,0.751
"29","John Stanko",286,0.751
"30","Jason Chan",280,0.732
"31","Franz Vohwinkel",271,0.72
"32","Kev Walker",270,0.716
"33","Svetlin Velinov",266,0.745
"34","Dave Kendall",262,0.733
"35","Ekaterina Burmak",255,0.733
"36","Anthony S. Waters",252,0.721
"37","Warren Mahy",250,0.736
"38","Raymond Swanland",248,0.735
"39","Seb McKinnon",243,0.725
"40","Chris Rallis",241,0.75
"41","Todd Lockwood",237,0.74
"42","Yeong-Hao Han",236,0.743
"43","Pete Venters",235,0.742
"44","Daarken",235,0.727
"45","Vincent Proce",225,0.737
"46","Kari Christensen",220,0.753
"47","Darrell Riche",218,0.757
"48","Alayna Danner",213,0.738
"49","Randy Vargas",208,0.743
"50","Chase Stone",207,0.729
"51","Richard Whitters",204,0.751
"52","Lake Hurwitz",203,0.716
"53","Christine Choi",201,0.736
"54","Tom Wänerstrand",199,0.739
"55","Jesper Myrfors",195,0.717
"56","Martina Pilcerova",192,0.746
"57","Sam Burley",190,0.731
"58","Greg Staples",189,0.727
"59","Dan Frazier",185,0.73
"60","Volkan Baǵa",184,0.738
"61","Jeff Miracola",184,0.744
"62","Richard Wright",180,0.756
"63","Ben Thompson",179,0.749
"64","Lucas Graciano",177,0.734
"65","Scott Murphy",174,0.743
"66","Jung Park",167,0.751
"67","Howard Lyon",166,0.743
"68","Adam Rex",166,0.744
"69","Mike Bierek",164,0.743
"70","Mark Tedin",164,0.723
"71","Sidharth Chaturvedi",163,0.715
"72","Christopher Moeller",160,0.729
"73","Dan Scott",155,0.734
"74","Greg Hildebrandt",154,0.732
"75","Wayne England",153,0.747
"76","Jason Felix",152,0.772
"77","Heather Hudson",152,0.733
"78","Cynthia Sheppard",152,0.735
"79","James Paick",150,0.734
"80","David Martin",149,0.751
"81","Johann Bodin",147,0.715
"82","Winona Nelson",137,0.728
"83","Steven Belledin",136,0.741
"84","Kieran Yanner",133,0.756
"85","Joe Slucher",132,0.739
"86","Noah Bradley",130,0.722
"87","Daniel Ljunggren",129,0.746
"88","Anson Maddocks",129,0.749
"89","Matt Stewart",129,0.725
"90","Charles Urbach",126,0.728
"91","rk post",123,0.712
"92","Dimitar Marinski",121,0.738
"93","Johannes Voss",121,0.718
"94","Chris Rahn",120,0.726
"95","Livia Prima",117,0.734
"96","Michael Komarck",117,0.707
"97","Caroline Gariba",115,0.765
"98","Nicholas Gregory",113,0.722
"99","Victor Adame Minguez",107,0.715
"100","David Rapoza",106,0.777
"101","Wisnu Tan",104,0.728
"102","Lius Lasahido",102,0.742
"103","Craig J Spearing",101,0.738
"104","Dmitry Burmak",101,0.743
"105","Jean-Sébastien Rossbach",98,0.746
"106","Slawomir Maniak",97,0.74
"107","Michael Sutfin",95,0.675
"108","Raoul Vitale",93,0.719
"109","Uriah Voth",90,0.738
"110","Nils Hamm",90,0.716
"111","Gabor Szikszai",88,0.739
"112","Mark Winters",88,0.735
"113","Igor Kieryluk",88,0.705
"114","Michael C. Hayes",88,0.748
"115","Donato Giancola",85,0.703
"116","Jesper Ejsing",84,0.748
"117","Khang Le",77,0.747
"118","Grzegorz Rutkowski",77,0.734
"119","Lars Grant-West",73,0.715
"120","Pat Morrissey",73,0.707
"121","John Matson",71,0.713
"122","Evan Shipard",70,0.744
"123","Richard Kane Ferguson",70,0.688
"124","John Howe",68,0.75
"125","Amy Weber",68,0.743
"126","Campbell White",67,0.695
"127","Alexander Forssberg",65,0.762
"128","Zoltan Boros & Gabor Szikszai",64,0.731
"129","Bastien L. Deharme",63,0.74
"130","Jana Schirmer & Johannes Voss",63,0.714
"131","Lie Setiawan",61,0.738
"132","Iris Compiet",60,0.748
"133","Magali Villeneuve",58,0.747
"134","Jim Nelson",56,0.725
"135","Mathias Kollros",56,0.727
"136","Filip Burburan",53,0.706
"137","Rebecca Guay",51,0.713
"138","Karl Kopinski",50,0.746
"139","Lindsey Look",49,0.723
"140","Willian Murai",48,0.688
"141","Tommy Arnold",46,0.713
"142","Tomas Giorello",45,0.758
"143","Sarah Finnigan",44,0.738
"144","Justin Murray",44,0.739
"145","Milivoj Ćeran",43,0.747
"146","Zoltan Boros",43,0.704
"147","G-host Lee",42,0.763
"148","Brian Snõddy",42,0.712
"149","Scott M. Fischer",41,0.723
"150","Deruchenko Alexander",39,0.739
"151","Drew Tucker",39,0.756
"152","Ryan Yee",39,0.716
"153","Yongjae Choi",38,0.701
"154","Mark A. Nelson",36,0.754
"155","Fred Fields",36,0.736
"156","Heonhwa Choe",35,0.667
"157","Zack Stella",33,0.751
"158","Kimonas Theodossiou",33,0.702
"159","Cristi Balanescu",33,0.732
"160","Thomas M. Baxa",32,0.702
"161","Brom",32,0.687
"162","Erica Yang",32,0.748
"163","Chris Ostrowski",31,0.748
"164","Tim Hildebrandt",31,0.724
"165","Brandon Kitkouski",30,0.776
"166","Dominick Domingo",30,0.721
"167","David Palumbo",30,0.732
"168","James Ryman",30,0.714
"169","Jaime Jones",29,0.723
