"","CardNames","DeckCount","Winrate95Min"
"1","Abrade",59,72.3
"2","Engineered Explosives",129,71.7
"3","Tormod's Crypt",85,71.5
"4","Aether Gust",113,71.5
"5","Spell Pierce",54,71.4
"6","Blood Moon",48,71.3
"7","Pithing Needle",94,71.3
"8","Soul-Guide Lantern",79,71.2
"9","Force of Vigor",86,70.9
"10","Subtlety",24,70.7
"11","Foundation Breaker",64,70.6
"12","Force of Negation",37,70.4
"13","Hurkyl's Recall",34,70.4
"14","Lurrus of the Dream-Den",85,70.4
"15","Endurance",54,70.2
"16","Mystical Dispute",105,70.1
"17","Relic of Progenitus",55,70
"18","Seasoned Pyromancer",12,69.6
"19","Teferi, Time Raveler",27,69.3
"20","Dismember",61,69.1
"21","Damnation",13,68.8
"22","Kozilek's Return",34,68.8
"23","Ghost Quarter",39,68.7
"24","Thoughtseize",63,68.6
"25","Veil of Summer",82,68.4
"26","Tireless Tracker",31,68.2
"27","Shattering Spree",42,68.2
"28","Arboreal Grazer",23,67.9
"29","Grafdigger's Cage",30,67.9
"30","Bojuka Bog",33,67.9
"31","Leyline of the Void",39,67.8
"32","Unholy Heat",31,67.7
"33","Fatal Push",47,67.7
"34","Prismatic Ending",25,67.5
"35","Sanctifier en-Vec",32,67.5
"36","Vapor Snag",7,67.4
"37","Leyline of Sanctity",42,67.4
"38","Path to Exile",48,67.4
"39","Wear // Tear",26,67.1
"40","Drannith Magistrate",7,67
"41","Alpine Moon",40,67
"42","Dispel",22,66.9
"43","Stony Silence",27,66.9
"44","Anger of the Gods",26,66.7
"45","Chalice of the Void",49,66.6
"46","Rest in Peace",39,66.5
"47","Ashiok, Dream Render",37,66.5
"48","Threads of Disloyalty",9,66.3
"49","Wurmcoil Engine",15,66.3
"50","Ensnaring Bridge",22,66.3
