"","CardNames","DeckCount","WinrateAverage"
"1","Island",192,74.2
"2","Scalding Tarn",174,75.7
"3","Steam Vents",170,75.4
"4","Forest",160,73.6
"5","Lightning Bolt",159,74
"6","Misty Rainforest",157,74.6
"7","Mountain",135,73.6
"8","Mishra's Bauble",132,74.8
"9","Swamp",125,73
"10","Breeding Pool",115,74.2
"11","Flooded Strand",113,75.5
"12","Urza's Saga",109,74.6
"13","Wooded Foothills",108,73.5
"14","Spirebluff Canal",106,76.1
"15","Force of Negation",97,75.9
"16","Bloodstained Mire",90,73.7
"17","Ragavan, Nimble Pilferer",90,74.6
"18","Dragon's Rage Channeler",88,75.5
"19","Polluted Delta",87,73.3
"20","Plains",84,71.7
"21","Stomping Ground",82,73.4
"22","Hallowed Fountain",80,74.9
"23","Counterspell",78,75.7
"24","Verdant Catacombs",76,71.8
"25","Windswept Heath",70,71.4
"26","Expressive Iteration",70,76.5
"27","Fiery Islet",68,75.7
"28","Cavern of Souls",67,74.3
"29","Unholy Heat",66,75.9
"30","Teferi, Time Raveler",64,75.2
"31","Fatal Push",63,73.2
"32","Watery Grave",61,73
"33","Thoughtseize",60,71.1
"34","Arid Mesa",59,73
"35","Shardless Agent",58,74
"36","Temple Garden",57,73.5
"37","Street Wraith",55,74.3
"38","Inquisition of Kozilek",55,71.5
"39","Blood Crypt",55,72.7
"40","Snapcaster Mage",53,75.1
"41","Serum Visions",53,75.7
"42","Raugrin Triome",53,75.8
"43","Brazen Borrower",51,74.7
"44","Violent Outburst",51,75.1
"45","Sacred Foundry",50,71.2
"46","Expedition Map",49,74.5
"47","Overgrown Tomb",49,71.7
"48","Monastery Swiftspear",48,74.1
"49","Prismatic Ending",48,75.4
"50","Cryptic Command",45,75.1
