"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Gruul Stompy - Devotion Walkers,Dimir Control - Abzan Grease Fang - Phoenix,Devotion Walkers - Rakdos Midrange,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Simic Lotus Strings - Azorius Control - Selesnya Angels - Phoenix - Mono White Humans - Enigmatic Incarnation - Abzan Grease Fang,Rakdos Sacrifice - Devotion Walkers - Enigmatic Incarnation - Rakdos Midrange - Mono Red Aggro - Selesnya Angels,Phoenix - Abzan Grease Fang - Simic Lotus Strings - Selesnya Angels - Dimir Control - Gruul Stompy - Enigmatic Incarnation - Azorius Control,Abzan Grease Fang - Phoenix - Dimir Control - Simic Lotus Strings - Selesnya Angels - Enigmatic Incarnation - Gruul Stompy - Azorius Control,Abzan Grease Fang - Phoenix - Dimir Control - Simic Lotus Strings - Selesnya Angels - Enigmatic Incarnation - Gruul Stompy - Azorius Control
"Tiers 2",Izzet Creativity - Bant Spirits - Dimir Control - Rakdos Sacrifice,Simic Lotus Strings - Mono Blue Spirits - Azorius Control - Mono White Humans - Gruul Stompy,Mono White Humans - Rakdos Sacrifice - Izzet Creativity - Mono Red Aggro,Rakdos Sacrifice - Mono White Humans - Mono Red Aggro - Izzet Creativity,Rakdos Sacrifice - Mono White Humans - Mono Red Aggro - Izzet Creativity
"Tiers 2.5",Mono Red Aggro - WURG Aggro - Mono Blue Spirits,Izzet Creativity - WURG Aggro - Bant Spirits,Bant Spirits - Mono Blue Spirits - WURG Aggro,Mono Blue Spirits - Bant Spirits - WURG Aggro,Mono Blue Spirits - Bant Spirits - WURG Aggro
