"","Artist","NoCopies","Winrate"
"77","Lindsey Look",280,0.821
"78","Zhang Jiazhen",275,0.794
"79","Igor Kieryluk",272,0.79
"80","Jason A. Engle",263,0.796
"81","Jeremy Jarvis",262,0.802
"82","Yeong-Hao Han",261,0.78
"83","Lie Setiawan",260,0.782
"84","Matt Stewart",252,0.803
"85","John Thacker",249,0.828
"86","Jarreau Wimberly",248,0.807
"87","Wylie Beckert",239,0.783
"88","Johann Bodin",233,0.8
"89","Terese Nielsen",227,0.806
"90","Todd Lockwood",224,0.787
"91","Eytan Zana",218,0.792
"92","Cristi Balanescu",217,0.798
"93","Clint Cearley",215,0.794
"94","Jason Chan",214,0.787
"95","Richard Wright",214,0.792
"96","Bastien L. Deharme",214,0.791
"97","Alex Konstad",208,0.794
"98","Raoul Vitale",206,0.812
"99","Steven Belledin",204,0.805
"100","Tyler Jacobson",202,0.817
"101","Lawrence Snelly",202,0.804
"102","Anna Steinbauer",201,0.787
"103","Randy Vargas",186,0.806
"104","Jon Foster",178,0.804
"105","Jakub Kasper",173,0.82
"106","Iain McCaig",172,0.801
"107","Bud Cook",161,0.801
"108","Chris Ostrowski",160,0.789
"109","Scott M. Fischer",160,0.774
"110","Milivoj Ćeran",156,0.819
"111","Alexander Forssberg",155,0.82
"112","Anthony S. Waters",153,0.774
"113","Robbie Trevino",148,0.787
"114","Filip Burburan",147,0.797
"115","Jaime Jones",146,0.814
"116","Stanton Feng",142,0.801
"117","Donato Giancola",140,0.805
"118","Dimitar Marinski",138,0.773
"119","Josu Hernaiz",136,0.771
"120","Mark Winters",131,0.795
"121","Lucas Staniec",129,0.783
"122","Randy Gallegos",121,0.773
"123","Austin Hsu",120,0.818
"124","Jim Nelson",118,0.791
"125","Manuel Castañón",115,0.793
"126","Steve Prescott",111,0.786
"127","Lucas Graciano",102,0.8
"128","Florian de Gesincourt",100,0.798
"129","Christopher Moeller",97,0.805
"130","Kev Walker",90,0.781
"131","Anthony Palumbo",85,0.789
"132","Tyler Walpole",83,0.844
"133","Jonathan Kuo",78,0.823
"134","Tom Wänerstrand",73,0.798
"135","Bryan Sola",72,0.844
"136","Andreas Zafiratos",68,0.762
"137","Nicholas Gregory",65,0.799
"138","Alayna Danner",64,0.804
"139","Joseph Meehan",63,0.832
"140","Amy Weber",60,0.762
"141","Jasper Sandner",60,0.762
"142","Gabor Szikszai",60,0.802
"143","Andrew Goldhawk",54,0.769
"144","Eric Velhagen",54,0.835
"145","Chippy",53,0.786
"146","Ralph Horsley",53,0.777
"147","Willian Murai",49,0.768
"148","Nicholas Elias",48,0.78
"149","Chris Cold",47,0.792
"150","Deruchenko Alexander",44,0.864
"151","Nestor Ossandon Leal",44,0.769
"152","Irina Nordsol",43,0.822
"153","Mila Pesic",43,0.838
"154","Nils Hamm",40,0.812
"155","Sarah Finnigan",40,0.773
"156","Suzanne Helmigh",39,0.833
"157","Antonio José Manzanedo",38,0.757
"158","Liiga Smilshkalne",37,0.775
"159","Heonhwa Choe",35,0.765
"160","Pete Venters",31,0.826
"161","Mads Ahm",30,0.781
"162","Michael Komarck",30,0.812
"163","Vance Kovacs",29,0.807
"164","Martina Fackova",28,0.737
"165","Lorenzo Mastroianni",28,0.761
"166","Jason Felix",24,0.8
"167","Johan Grenier",24,0.778
"168","PINDURSKI",24,0.8
"169","Joe Slucher",23,0.906
"170","Livia Prima",23,0.778
"171","Andrew Mar",23,0.75
"172","Lars Grant-West",22,0.794
"173","Jokubas Uogintas",22,0.878
"174","Viktor Titov",22,0.785
"175","Lake Hurwitz",21,0.8
"176","Sidharth Chaturvedi",20,0.818
"177","Ryan Alexander Lee",19,0.806
"178","Jana Schirmer & Johannes Voss",19,0.762
"179","Pat Morrissey",18,0.785
"180","Sara Winters",18,0.778
"181","Marta Nael",16,0.84
"182","Bram Sels",15,0.85
"183","Brad Rigney",15,0.8
"184","Dermot Power",13,0.812
"185","Greg Hildebrandt & Tim Hildebrandt",13,0.75
"186","Simon Dominic",13,0.75
"187","Jeff Simpson",12,0.821
"188","Muhammad Firdaus",11,0.75
"189","Greg Staples",11,0.775
"190","Jana Schirmer",10,0.75
"191","Kekai Kotaki",10,0.75
"192","Mark Zug",10,0.75
"193","Glen Angus",9,0.737
"194","Miranda Meeks",8,0.875
"195","James Zapata",8,0.75
"196","Darek Zabrocki",8,0.75
"197","Rovina Cai",8,0.759
"198","Mike Bierek",7,0.793
"199","Peter Mohrbacher",7,0.812
"200","Caroline Gariba",7,0.75
"201","Colin Boyer",7,0.75
"202","Scott Murphy",6,0.833
"203","Naomi Baker",5,0.692
"204","Mauricio Calle",4,0.875
"205","James Paick",4,0.75
"206","Uriah Voth",4,0.778
"207","Anato Finnstark",4,0.8
"208","Goran Josic",4,0.75
"209","Darren Tan",4,0.75
"210","Kirsten Zirngibl",4,0.75
"211","Sam Guay",4,0.75
"212","D. Alexander Gregory",4,0.75
"213","Alexander Mokhov",4,0.75
"214","April Prime",4,0.75
"215","Matt Cavotta",4,0.75
"216","Doug Chaffee",4,0.75
"217","YW Tang",4,0.75
"218","Yigit Koroglu",4,0.75
"219","Denis Nigmatullin",3,0.846
"220","Sung Choi",3,0.75
"221","David Gaillet",3,0.75
"222","Jehan Choo",3,0.75
"223","Kari Christensen",3,0.75
"224","Mark Tedin",3,0.6
"225","Marco Teixeira",2,0.889
"226","Justin Sweet",2,0.875
"227","Tommy Arnold",2,0.75
"228","Alan Pollack",1,0.75
"229","Micah Epstein",1,0.75
