"","PlayerS","NAppearances","TotalMatches","WinrateAverage","Winrate95Min","Winrate95Max","TotalPoints","ArchetypeNames","ArchetypeCounts","URL"
"1","Nammersquats",18,73,0.808219178082192,0.699211357512256,0.890993824462827,177,"Temur Control; Boros Heroic; Orzhov Auras; Jund Sacrifice; Abzan Auras; Niv To Light; Selesnya Coco Toolbox; Phoenix; Boros Burn; Mono Black Vampires; Orzhov Vampires","5; 1; 1; 1; 1; 2; 2; 1; 1; 1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-02#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-05#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-09#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-14#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-21#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-11#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-18#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-06#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-13#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-20#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-11#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-15#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-18#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-31#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-19#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-18#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-09#nammersquats_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-23#nammersquats_-"
"2","xfile",16,64,0.8125,0.695377126304852,0.899184840646222,156,"Omnath; Boros Prowess; Sultai Control; Devotion Walkers; Boros Burn; Azorius Auras; Jund Sacrifice; Dimir Midrange; Phoenix; Jund Midrange; Naya Winota","3; 1; 1; 3; 1; 1; 2; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-06#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-07#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-08#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-13#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-14#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-19#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-26#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-02#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-17#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-19#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-31#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-09-29#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-10-09#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-09#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-17#xfile_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-24#xfile_-"
"3","Snusnumrick",13,55,0.8,0.670271493712386,0.895704083074232,132,"Niv To Light; Jund Sacrifice; Simic Lotus Field; Phoenix; Ascendancy","4; 3; 1; 2; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-02#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-30#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-10#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-13#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-14#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-15#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-22#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-13#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-31#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-17#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-09-24#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-25#snusnumrick_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#snusnumrick_-"
"4","sandydogmtg",12,49,0.857142857142857,0.727578487304402,0.940578494309687,126,"Boros Burn; Gruul Stompy; Mono Red Burn","5; 3; 4","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-01#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-11#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-15#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-22#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-01#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-05#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-10-23#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-10-27#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-17#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-21#sandydogmtg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-25#sandydogmtg_-"
"5","azatoyellow",12,49,0.775510204081633,0.633756981140724,0.882256579445809,114,"Phoenix; Jund Sacrifice; Azorius Control; Orzhov Humans; Ascendancy; Orzhov Vampires","5; 3; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-22#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-03#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-20#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-22#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-09-15#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-13#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-14#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-21#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-26#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-01#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-09#azatoyellow_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#azatoyellow_-"
"6","Xwhale",11,45,0.777777777777778,0.629112447400512,0.887954061122865,105,"Temur Control; Orzhov Auras; Temur Lotus Field; Simic Lotus Field; Jund Sacrifice; Ascendancy","1; 1; 2; 5; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-15#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-17#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-23#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-22#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-06-29#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-31#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-03#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-05#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-11#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-21#xwhale_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-23#xwhale_-"
"7","claudioh",10,43,0.744186046511628,0.58828427891514,0.864814049711469,96,"Enigmatic Incarnation; Niv To Light; Golgari Elves; Azorius Control","1; 7; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-27#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-06#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-13#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-22#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-10#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-21#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-28#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-04#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-11#claudioh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#claudioh_-"
"8","medvedev",9,37,0.783783783783784,0.61786350822845,0.901734364164551,87,"Devotion Walkers; Pyromancer; Dimir Control; Boros Burn; Mono Black Vampires; Mono Red Burn; Selesnya Stompy","3; 1; 1; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-01-02#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-03#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-04#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-06#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-31#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-03#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-12#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-09#medvedev_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#medvedev_-"
"9","Thatted",9,37,0.783783783783784,0.61786350822845,0.901734364164551,87,"Sultai Midrange; Niv To Light; Esper Control; Dimir Control; Jund Sacrifice","1; 1; 1; 3; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-03#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-02-11#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-03#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-01#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-02#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-14#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-21#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-29#thatted_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-01#thatted_-"
"10","Phill_Hellmuth",8,35,0.8,0.630621155477555,0.915593983839436,84,"Mono Black Aggro; Jund Sacrifice; Pyromancer; Grixis Arcanist; Enigmatic Incarnation; Niv To Light; Orzhov Vampires","1; 2; 1; 1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-03-10#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-04-01#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-05-14#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-07-03#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-08-11#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-09-22#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-14#phill_hellmuth_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#phill_hellmuth_-"
