"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",198,64.4
"2","Pyroblast",134,62.8
"3","Relic of Progenitus",132,62.4
"4","Hydroblast",128,64.7
"5","Red Elemental Blast",125,64.1
"6","Chainer's Edict",121,64.4
"7","Blue Elemental Blast",105,62.6
"8","Nihil Spellbomb",104,63.2
"9","Dust to Dust",76,62.8
"10","Suffocating Fumes",72,63.6
"11","Smash to Smithereens",67,62.7
"12","End the Festivities",66,62.4
"13","Unexpected Fangs",65,63.1
"14","Dispel",58,63.1
"15","Negate",56,64.1
"16","Krark-Clan Shaman",44,62.9
"17","Flaring Pain",42,62
"18","Destroy Evil",42,62.6
"19","Molten Rain",40,61.5
"20","Crimson Acolyte",36,59.3
"21","Freewind Falcon",36,60.7
"22","Electrickery",34,65.8
"23","Dawnbringer Cleric",32,63.8
"24","Lifelink",31,60.5
"25","Rotten Reunion",31,63.4
"26","Ram Through",29,62.2
"27","Smash to Dust",27,61.3
"28","Standard Bearer",27,60.5
"29","Weather the Storm",27,65.7
"30","Scattershot Archer",23,61.5
"31","Ancient Grudge",20,64.4
"32","Shrivel",19,64.5
"33","Spell Pierce",19,66.9
"34","Young Wolf",16,57.5
"35","Lone Missionary",16,66.4
"36","Agony Warp",15,63
"37","Breath Weapon",15,63.4
"38","Moment's Peace",15,61
"39","Diabolic Edict",14,64
"40","Revoke Existence",14,59.6
"41","Gut Shot",14,64.6
"42","Fangren Marauder",13,63.6
"43","Exclude",12,69.3
"44","Navigator's Compass",12,67.1
"45","Shattering Blow",11,68.8
"46","Thorn of the Black Rose",11,62
"47","Unholy Heat",10,57.8
"48","Duress",10,64.6
"49","Stonehorn Dignitary",10,65.7
"50","Spreading Seas",9,65.1
