"","CardNames","DeckCount","WinrateAverage"
"1","Gleeful Sabotage",1,77.8
"2","Omen of the Dead",1,77.8
"3","Moonblade Shinobi",2,76.5
"4","Fathom Seer",2,75
"5","Gingerbrute",1,75
"6","Nausea",1,75
"7","Faerie Macabre",5,73.5
"8","Return to Nature",5,73.5
"9","Patrician's Scorn",1,71.4
"10","Kenku Artificer",1,71.4
"11","Counterspell",5,70.6
"12","Stream of Thought",5,70.6
"13","Tolarian Terror",6,70
"14","Wilt",3,70
"15","Swirling Sandstorm",1,70
"16","Exclude",12,69.3
"17","Disciple of Grace",2,69.2
"18","Weakstone's Subjugation",2,69.2
"19","Steel Sabotage",2,69.2
"20","Shattering Blow",11,68.8
"21","Prismatic Strands",5,68.6
"22","Fiery Cannonade",8,68.4
"23","Mournwhelk",5,67.6
"24","Serene Heart",6,67.4
"25","Navigator's Compass",12,67.1
"26","Spell Pierce",19,66.9
"27","Curfew",5,66.7
"28","Faultgrinder",4,66.7
"29","Lose Focus",2,66.7
"30","Nylea's Disciple",2,66.7
"31","Guardian of the Guildpact",2,66.7
"32","Aura Fracture",1,66.7
"33","Firebrand Archer",1,66.7
"34","Rhystic Circle",1,66.7
"35","Piracy Charm",1,66.7
"36","Lone Missionary",16,66.4
"37","Electrickery",34,65.8
"38","Weather the Storm",27,65.7
"39","Stonehorn Dignitary",10,65.7
"40","Snuff Out",5,65.6
"41","Darkness",5,65.6
"42","Mountain",5,65.6
"43","Forest",5,65.6
"44","Gnaw to the Bone",5,65.6
"45","Crystallization",4,65.5
"46","Spreading Seas",9,65.1
"47","Hydroblast",128,64.7
"48","Fog",7,64.7
"49","Gut Shot",14,64.6
"50","Duress",10,64.6
