"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Prowess - Terror,Izzet Faeries - Flicker Tron,Affinity Control,Affinity Control,Affinity Control
"Tiers 1.5",Bogles,Rakdos Madness - Affinity Control - Wildfire - Caw Gate,Flicker Tron - Terror - Kuldotha Prowess - Izzet Faeries - Caw Gate - Wildfire,Kuldotha Prowess - Terror - Flicker Tron - Izzet Faeries - Caw Gate,Kuldotha Prowess - Terror - Flicker Tron - Izzet Faeries - Caw Gate
"Tiers 2",Caw Gate - Flicker Tron - Gates - Wildfire,Terror - Kuldotha Prowess - Bogles,Bogles - Rakdos Madness,Wildfire - Rakdos Madness - Bogles,Wildfire - Rakdos Madness - Bogles
"Tiers 2.5",Rakdos Madness - Izzet Faeries - Walls Combo,Walls Combo - Gates,Gates - Walls Combo,Gates - Walls Combo,Gates - Walls Combo
