"","CardNames","DeckCount","WinrateAverage"
"1","Otawara, Soaring City",132,70.8
"2","Island",117,71.2
"3","Mountain",117,70.2
"4","Den of the Bugbear",112,70.3
"5","Sokenzan, Crucible of Defiance",106,70.9
"6","Expressive Iteration",89,71.3
"7","Steam Vents",89,71.3
"8","Consider",89,70.8
"9","Fable of the Mirror-Breaker",85,71.5
"10","Opt",85,70.7
"11","Spirebluff Canal",80,70.8
"12","Riverglide Pathway",79,70.8
"13","Monastery Swiftspear",79,71
"14","Soul-Scar Mage",79,70.8
"15","Treasure Cruise",72,70.8
"16","Play with Fire",72,70.4
"17","Hall of Storm Giants",70,70.8
"18","Bonecrusher Giant",68,70.9
"19","Boseiju, Who Endures",67,72.1
"20","Elvish Mystic",64,72
"21","Llanowar Elves",64,72
"22","Temple Garden",64,73.1
"23","Branchloft Pathway",59,73.3
"24","Ledger Shredder",57,70.1
"25","Stormcarved Coast",57,70.9
"26","Sacred Foundry",57,72.4
"27","Needleverge Pathway",56,73
"28","Fatal Push",56,70.5
"29","Thoughtseize",55,70.3
"30","Blood Crypt",54,71.5
"31","Mana Confluence",54,74.1
"32","Swamp",53,70.3
"33","Stomping Ground",51,72.3
"34","Reckless Rage",51,71.1
"35","Plains",49,71.6
"36","Hallowed Fountain",48,71.9
"37","Lair of the Hydra",48,72.2
"38","Esika's Chariot",47,73
"39","Strangle",47,70.6
"40","Blightstep Pathway",47,70.3
"41","Fiery Impulse",47,71.3
"42","Takenuma, Abandoned Mire",46,70.2
"43","Forest",45,71
"44","Cragcrown Pathway",45,72.5
"45","Hive of the Eye Tyrant",44,70.8
"46","Urborg, Tomb of Yawgmoth",43,71.2
"47","Flame-Blessed Bolt",42,71.5
"48","Haunted Ridge",42,70.3
"49","Prosperous Innkeeper",41,73
"50","Tovolar's Huntmaster",41,73
