"","CardNames","DeckCount","WinrateAverage"
"1","Rhonas the Indomitable",1,100
"2","Rotting Regisaur",1,100
"3","Gather Courage",1,100
"4","Lorehold Command",2,92.9
"5","Eliminate",1,87.5
"6","Lofty Denial",3,81.8
"7","Yasharn, Implacable Earth",6,81
"8","Nahiri, the Harbinger",6,80.5
"9","Niv-Mizzet Reborn",6,80.5
"10","Omnath, Locus of Creation",6,80.5
"11","Selfless Glyphweaver",6,80.5
"12","Bring to Light",6,80.5
"13","Deafening Clarion",6,80.5
"14","Dragonskull Summit",6,80.5
"15","Rootbound Crag",6,80.5
"16","Indatha Triome",7,80
"17","Brightclimb Pathway",1,80
"18","Klothys, God of Destiny",7,79.2
"19","Valki, God of Lies",7,79.2
"20","Sulfur Falls",7,79.2
"21","Jace, Vryn's Prodigy",2,78.9
"22","Quicken",2,78.9
"23","Abrupt Decay",8,78.8
"24","Ziatora's Proving Ground",8,78.8
"25","Xander's Lounge",8,78.6
"26","Extinction Event",9,77.8
"27","Werewolf Pack Leader",3,77.8
"28","Legion Angel",1,77.8
"29","Linvala, Shield of Sea Gate",1,77.8
"30","Hazoret the Fervent",3,77.3
"31","Savai Triome",7,77.1
"32","Hinterland Harbor",9,76.6
"33","Jetmir's Garden",9,76.6
"34","Niv-Mizzet, Parun",9,76.4
"35","Growth Spiral",8,76.4
"36","Kolaghan's Command",8,76.4
"37","Eldritch Evolution",3,76.2
"38","Sunpetal Grove",10,76.1
"39","Collective Defiance",7,75.9
"40","Vanishing Verse",9,75.8
"41","Skysovereign, Consul Flagship",6,75.6
"42","Power Word Kill",6,75.6
"43","Blade Historian",6,75.6
"44","Raugrin Triome",15,75.5
"45","Day's Undoing",8,75.4
"46","Drowned Catacomb",13,75
"47","Elite Spellbinder",8,75
"48","Cauldron Familiar",5,75
"49","Witch's Oven",5,75
"50","Faithful Mending",3,75
