"","CardNames","DeckCount","WinrateAverage"
"1","Dive Down",1,90.9
"2","Otawara, Soaring City",1,90.9
"3","Tolsimir, Friend to Wolves",6,87.9
"4","Mutavault",2,87.5
"5","Sprite Dragon",1,87.5
"6","Doom Blade",1,87.5
"7","Vampires' Vengeance",1,87.5
"8","Eliminate",2,84.6
"9","Curse of Shaken Faith",2,81.8
"10","Surrak Dragonclaw",6,80.5
"11","Liliana, Waker of the Dead",2,80
"12","Assassin's Trophy",3,77.8
"13","The Meathook Massacre",3,77.8
"14","Legion Angel",1,77.8
"15","Kenrith's Transformation",1,77.8
"16","Peer into the Abyss",7,77.4
"17","Weathered Runestone",9,76.9
"18","Elder Gargaroth",6,76.9
"19","Extraction Specialist",2,76.5
"20","Thalia, Guardian of Thraben",8,75.9
"21","Brazen Borrower",4,75.8
"22","Mazemind Tome",8,75
"23","Ob Nixilis, the Adversary",7,75
"24","The Book of Exalted Deeds",2,75
"25","Tomik, Distinguished Advokist",2,75
"26","Voice of Resurgence",2,75
"27","Xenagos, the Reveler",2,75
"28","Ranger Class",2,75
"29","Kraul Harpooner",2,75
"30","Glorybringer",1,75
"31","The Scarab God",1,75
"32","Hornet Nest",1,75
"33","Shark Typhoon",1,75
"34","Unsubstantiate",1,75
"35","Memory Deluge",1,75
"36","Farewell",1,75
"37","Baneslayer Angel",1,75
"38","Justice Strike",1,75
"39","Rem Karolus, Stalwart Slayer",1,75
"40","Unchained Berserker",1,75
"41","Sorin, Vengeful Bloodlord",1,75
"42","Witherbloom Command",1,75
"43","Unleash the Inferno",1,75
"44","Gideon, Ally of Zendikar",1,75
"45","Illuminator Virtuoso",1,75
"46","Embercleave",1,75
"47","Tireless Tracker",1,75
"48","Culling Ritual",1,75
"49","Soul Shatter",1,75
"50","Dreamshackle Geist",1,75
