"","CardNames","DeckCount","Winrate95Min"
"1","Mana Confluence",54,69.4
"2","Branchloft Pathway",59,68.7
"3","Temple Garden",64,68.7
"4","Needleverge Pathway",56,68.2
"5","Island",117,68
"6","Esika's Chariot",47,67.8
"7","Boseiju, Who Endures",67,67.8
"8","Otawara, Soaring City",132,67.8
"9","Sacred Foundry",57,67.7
"10","Fable of the Mirror-Breaker",85,67.7
"11","Elvish Mystic",64,67.6
"12","Llanowar Elves",64,67.6
"13","Steam Vents",89,67.6
"14","Expressive Iteration",89,67.5
"15","Prosperous Innkeeper",41,67.4
"16","Tovolar's Huntmaster",41,67.4
"17","Winota, Joiner of Forces",41,67.4
"18","Sokenzan, Crucible of Defiance",106,67.4
"19","Stomping Ground",51,67.3
"20","Overgrown Tomb",25,67.2
"21","Cragcrown Pathway",45,67.2
"22","Voice of Resurgence",37,67
"23","Lair of the Hydra",48,67
"24","Consider",89,67
"25","Spirebluff Canal",80,66.9
"26","Opt",85,66.9
"27","Brutal Cathar",40,66.8
"28","Hallowed Fountain",48,66.8
"29","Monastery Swiftspear",79,66.8
"30","Riverglide Pathway",79,66.8
"31","Den of the Bugbear",112,66.8
"32","Mountain",117,66.8
"33","Dreadbore",39,66.7
"34","Blood Crypt",54,66.6
"35","Soul-Scar Mage",79,66.6
"36","Treasure Cruise",72,66.6
"37","Hall of Storm Giants",70,66.6
"38","Bonecrusher Giant",68,66.5
"39","Plains",49,66.4
"40","Raugrin Triome",15,66.3
"41","Narset, Parter of Veils",36,66.3
"42","Stormcarved Coast",57,66.3
"43","Eiganjo, Seat of the Empire",39,66.2
"44","Fiery Impulse",47,66.2
"45","Lorehold Command",2,66.1
"46","Flame-Blessed Bolt",42,66.1
"47","Play with Fire",72,66
"48","Yasharn, Implacable Earth",6,65.9
"49","Reckless Rage",51,65.9
"50","Thing in the Ice",31,65.8
