"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",122,72
"2","Redcap Melee",119,71.6
"3","Rending Volley",117,71.6
"4","Unlicensed Hearse",90,69.9
"5","Aether Gust",89,70.9
"6","Spell Pierce",62,70.5
"7","Disdainful Stroke",55,71.1
"8","Damping Sphere",53,70.9
"9","Jegantha, the Wellspring",48,72
"10","Alpine Moon",48,72.1
"11","Anger of the Gods",48,72.6
"12","Go Blank",47,71.9
"13","Noxious Grasp",43,71.1
"14","Duress",43,69.9
"15","Rest in Peace",40,71.4
"16","Deafening Silence",39,72.1
"17","Elite Spellbinder",39,72.8
"18","Fry",39,71.9
"19","Portable Hole",37,73.1
"20","Chandra, Torch of Defiance",35,70.8
"21","Archon of Emeria",34,71.5
"22","Lava Coil",34,71.3
"23","Narset's Reversal",34,70.2
"24","Dovin's Veto",33,72.7
"25","Skyclave Apparition",32,72.7
"26","Tablet of the Guilds",31,70.3
"27","Hullbreaker Horror",30,72.1
"28","Roiling Vortex",28,70.9
"29","Kolaghan's Command",28,70.2
"30","Rampaging Ferocidon",27,70.7
"31","Negate",26,72.8
"32","Pithing Needle",25,72.4
"33","Skysovereign, Consul Flagship",24,69.6
"34","Yorion, Sky Nomad",23,70.8
"35","Abrade",23,68.8
"36","Settle the Wreckage",22,71
"37","Grafdigger's Cage",22,70.9
"38","Tormod's Crypt",21,70.1
"39","God-Pharaoh's Statue",19,71.4
"40","Pestilent Cauldron",19,70.7
"41","Sunset Revelry",19,70.2
"42","Meteor Golem",18,70.6
"43","Ray of Enfeeblement",18,68.9
"44","Thought Distortion",17,73.8
"45","Thoughtseize",16,74.3
"46","Reidane, God of the Worthy",16,72.8
"47","Thing in the Ice",16,67
"48","Jace, Wielder of Mysteries",15,70.3
"49","Approach of the Second Sun",15,74.1
"50","Legion's End",15,69.9
