"","CardNames","DeckCount","WinrateAverage"
"1","Sarevok's Tome",1,100
"2","Curse of Death's Hold",2,87.5
"3","Cruel Reality",2,87.5
"4","Overwhelming Splendor",2,87.5
"5","Hagra Mauling",2,87.5
"6","Curse of Misfortunes",2,87.5
"7","Ichor Wellspring",3,82.1
"8","The Mightstone and Weakstone",4,81.2
"9","Ephemerate",3,81
"10","Leyline of the Void",3,78.6
"11","Ignoble Hierarch",2,77.8
"12","Children of Korlis",1,77.8
"13","Shallow Grave",1,77.8
"14","Twinshot Sniper",14,77.6
"15","Nimble Mongoose",2,76.9
"16","Snow-Covered Swamp",10,75.7
"17","Abrade",5,75
"18","Snow-Covered Mountain",4,75
"19","Buried Alive",3,75
"20","Arclight Phoenix",3,75
"21","Tendrils of Agony",2,75
"22","Goblin Lore",2,75
"23","Expedition Map",2,75
"24","The Tabernacle at Pendrell Vale",2,75
"25","Tourach, Dread Cantor",2,75
"26","Exploration",1,75
"27","Brotherhood's End",1,75
"28","Court of Grace",1,75
"29","Undying Evil",1,75
"30","Malakir Rebirth",1,75
"31","Restoration Angel",1,75
"32","Sword of Fire and Ice",1,75
"33","Puresteel Paladin",1,75
"34","Ancient Den",1,75
"35","Colossus Hammer",1,75
"36","Cranial Plating",1,75
"37","Sigarda's Aid",1,75
"38","Paradise Mantle",1,75
"39","Hammer of Nazahn",1,75
"40","Misdirection",1,75
"41","Radiant Solar",1,75
"42","Glimmerpost",1,75
"43","Zuran Orb",1,75
"44","The Stone Brain",1,75
"45","Cloudpost",1,75
"46","Vesuva",1,75
"47","Titania, Protector of Argoth",1,75
"48","Candelabra of Tawnos",1,75
"49","Cultivator Colossus",1,75
"50","Riftstone Portal",1,75
