"","CardNames","DeckCount","Winrate95Min"
"1","Twinshot Sniper",14,68.5
"2","City of Traitors",136,67.5
"3","Solitude",103,67.3
"4","Ancient Tomb",150,67.2
"5","Lotus Petal",168,67
"6","Great Furnace",19,66.6
"7","Emeria's Call",77,66.6
"8","White Plume Adventurer",107,66.6
"9","Goblin Engineer",18,66.5
"10","Goblin Welder",18,66.5
"11","Grindstone",19,66.5
"12","Painter's Servant",19,66.5
"13","Karakas",155,66.5
"14","Soul-Guide Lantern",21,66.4
"15","Eiganjo, Seat of the Empire",101,66.4
"16","Seasoned Dungeoneer",106,66.4
"17","Lightning Bolt",104,66.4
"18","Red Elemental Blast",19,66.3
"19","Pyroblast",91,66.3
"20","Cavern of Souls",112,66.3
"21","Palace Jailer",74,66.2
"22","Chrome Mox",105,66.1
"23","Anointed Peacekeeper",51,65.9
"24","Polluted Delta",130,65.9
"25","Mox Opal",35,65.8
"26","Volcanic Island",131,65.8
"27","Wasteland",139,65.8
"28","Brainstorm",154,65.7
"29","Swords to Plowshares",124,65.6
"30","Flooded Strand",130,65.6
"31","Misty Rainforest",138,65.6
"32","Ponder",148,65.6
"33","Plains",133,65.5
"34","Force of Will",164,65.5
"35","Daze",109,65.4
"36","Expressive Iteration",96,65.3
"37","Scalding Tarn",131,65.3
"38","Fury",24,65.2
"39","Walking Ballista",36,65.2
"40","Thalia, Guardian of Thraben",65,65.2
"41","Touch the Spirit Realm",73,65.2
"42","Murktide Regent",91,65.2
"43","Delver of Secrets",80,65.1
"44","Brazen Borrower",87,65
"45","Urza's Saga",46,64.9
"46","Elite Spellbinder",64,64.9
"47","Mystic Sanctuary",97,64.9
"48","Island",123,64.7
"49","Breya's Apprentice",13,64.5
"50","Steam Vents",67,64.4
