"","CardNames","DeckCount","WinrateAverage"
"1","Jace, the Mind Sculptor",1,100
"2","White Plume Adventurer",2,80
"3","Caves of Chaos Adventurer",1,80
"4","Court of Grace",3,78.9
"5","Mycosynth Lattice",3,78.6
"6","Liquimetal Coating",3,78.6
"7","Vault of Whispers",3,78.6
"8","Boseiju, Who Endures",4,78.1
"9","Serra's Emissary",1,77.8
"10","Linvala, Keeper of Silence",1,77.8
"11","Cavern of Souls",1,77.8
"12","Cunning Sparkmage",1,77.8
"13","Helm of Obedience",4,76.2
"14","The Stone Brain",3,75
"15","Bojuka Bog",2,75
"16","Unholy Heat",2,75
"17","Sulfur Elemental",1,75
"18","Lion Sash",1,75
"19","Sphere of Resistance",1,75
"20","Coffin Purge",1,75
"21","Orim's Chant",1,75
"22","Rotting Regisaur",1,75
"23","Tropical Island",1,75
"24","Vanishing Verse",1,75
"25","Ingenious Smith",1,75
"26","Spirit of the Labyrinth",1,75
"27","Murktide Regent",1,75
"28","Radiant Solar",1,75
"29","Wicked Wolf",1,75
"30","Mire in Misery",1,75
"31","Brittle Effigy",1,75
"32","Doomsday",1,75
"33","Reckless Impulse",1,75
"34","March of Otherworldly Light",15,74.7
"35","Outland Liberator",8,74.2
"36","Thorn of Amethyst",12,74.1
"37","Lingering Souls",3,73.9
"38","Ruination",3,73.7
"39","Hall of Gemstone",6,73.3
"40","Life from the Loam",5,73.3
"41","Pernicious Deed",2,73.3
"42","Fracture",2,73.3
"43","Ephemerate",19,73.1
"44","Walking Ballista",40,73
"45","Sprite Dragon",2,72.7
"46","Aether Spellbomb",4,72.4
"47","Empty the Warrens",10,72.1
"48","Kozilek's Return",4,72
"49","Galvanic Relay",5,71.9
"50","Fury",46,71.8
