"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1160,0.689
"2","Christopher Rush",1140,0.688
"3","Terese Nielsen",915,0.686
"4","John Stanko",723,0.69
"5","Jeff A. Menges",681,0.688
"6","Mark Tedin",665,0.683
"7","April Lee",646,0.698
"8","Kaja Foglio",641,0.691
"9","Anastasia Ovchinnikova",628,0.685
"10","Jesper Myrfors",591,0.687
"11","Colin MacNeil",590,0.702
"12","Kev Walker",577,0.697
"13","Donato Giancola",556,0.691
"14","Ryan Pancoast",500,0.693
"15","Mark Zug",472,0.691
"16","Nils Hamm",470,0.696
"17","Matt Stewart",469,0.701
"18","Cliff Childs",461,0.701
"19","Una Fricker",456,0.688
"20","Joseph Weston",428,0.704
"21","Brian Snõddy",421,0.691
"22","Evan Shipard",400,0.709
"23","Matthew D. Wilson",388,0.69
"24","Shelly Wan",362,0.686
"25","Steven Belledin",358,0.678
"26","Lucas Graciano",346,0.689
"27","Philip Straub",317,0.685
"28","Adam Rex",315,0.708
"29","Martina Fackova",312,0.685
"30","Randy Vargas",311,0.683
"31","Chippy",295,0.682
"32","rk post",293,0.685
"33","Jana Schirmer & Johannes Voss",263,0.695
"34","Paul Scott Canavan",262,0.687
"35","Marta Nael",248,0.692
"36","Aleksi Briclot",231,0.682
"37","Igor Kieryluk",231,0.681
"38","Nicola Leonard",226,0.691
"39","Eric Deschamps",221,0.682
"40","Mark Poole",219,0.676
"41","Dan Frazier",202,0.676
"42","Richard Thomas",194,0.692
"43","Douglas Shuler",194,0.694
"44","Julian Kok Joon Wen",185,0.702
"45","Ron Spears",180,0.688
"46","Daniel Ljunggren",178,0.702
"47","Titus Lunter",175,0.707
"48","Christopher Moeller",163,0.691
"49","Anson Maddocks",162,0.681
"50","David Rapoza",160,0.672
"51","Tia Masic",154,0.714
"52","David Palumbo",146,0.699
"53","Sandra Everingham",142,0.696
"54","Rebecca Guay",142,0.682
"55","Raoul Vitale",139,0.721
"56","Nicholas Gregory",132,0.68
"57","Anthony S. Waters",132,0.67
"58","Scott M. Fischer",131,0.7
"59","Dave DeVries",124,0.685
"60","Joseph Meehan",118,0.68
"61","Vance Kovacs",115,0.682
"62","Greg Hildebrandt",114,0.665
"63","Vincent Proce",112,0.672
"64","Andreas Zafiratos",109,0.675
"65","Mike Ploog",108,0.692
"66","John Zeleznik",108,0.679
"67","Volkan Baǵa",107,0.704
"68","Pete Venters",107,0.688
"69","John Avon",104,0.662
"70","Marcela Medeiros",99,0.673
"71","Kari Christensen",94,0.683
"72","Izzy",94,0.679
"73","Mike Dringenberg",90,0.709
"74","Filip Burburan",88,0.674
"75","Franz Vohwinkel",88,0.687
"76","Drew Tucker",87,0.692
"77","Svetlin Velinov",85,0.684
"78","Sam Burley",84,0.676
"79","Dany Orizio",84,0.698
"80","D. Alexander Gregory",83,0.691
"81","Victor Adame Minguez",83,0.669
"82","Chris Rallis",81,0.682
"83","Michael Komarck",81,0.669
"84","Robert Bliss",79,0.678
"85","Jason Chan",79,0.673
"86","DiTerlizzi",78,0.669
"87","Gabor Szikszai",78,0.683
"88","Dmitry Burmak",75,0.685
"89","Bryan Sola",73,0.675
"90","Jehan Choo",71,0.748
"91","Carl Critchlow",69,0.689
"92","Mike Bierek",69,0.64
"93","Thomas M. Baxa",68,0.678
"94","Chris Rahn",67,0.699
"95","Iain McCaig",66,0.684
"96","Bastien L. Deharme",66,0.729
"97","Shishizaru",64,0.702
"98","Jeff Laubenstein",60,0.681
"99","Chris Ostrowski",58,0.69
"100","Eric Fortune",57,0.67
"101","Erica Yang",56,0.663
"102","Jonas De Ro",55,0.707
"103","Zack Stella",54,0.668
"104","Larry MacDougall",52,0.702
"105","Andrew Mar",51,0.672
"106","James Paick",50,0.698
"107","Jesper Ejsing",50,0.671
"108","Jerry Tiritilli",50,0.627
"109","Margaret Organ-Kean",49,0.699
"110","Sarah Finnigan",48,0.679
"111","Tim Hildebrandt",48,0.683
"112","Howard Lyon",47,0.667
"113","Sidharth Chaturvedi",47,0.693
"114","Min Yum",46,0.667
"115","Jaime Jones",44,0.665
"116","Martina Pilcerova",43,0.676
"117","Greg Simanson",42,0.738
"118","Yongjae Choi",41,0.659
"119","Harold McNeill",41,0.674
"120","Lucas Staniec",40,0.716
"121","Tom Kyffin",40,0.702
"122","Stephan Martiniere",39,0.667
"123","Jason Rainville",39,0.662
"124","Adam Paquette",38,0.639
"125","Tom Wänerstrand",37,0.687
"126","Livia Prima",36,0.625
"127","Greg Staples",35,0.674
"128","Yeong-Hao Han",34,0.673
"129","Pat Morrissey",34,0.675
"130","Raymond Swanland",33,0.627
"131","Mark Brill",33,0.722
"132","Andrew Goldhawk",32,0.718
"133","Julie Baroh",32,0.647
"134","Anthony Francisco",31,0.661
"135","Magali Villeneuve",31,0.652
"136","Scott Murphy",27,0.689
"137","Slawomir Maniak",25,0.66
"138","Chris Seaman",25,0.674
"139","Cyril Van Der Haegen",24,0.66
"140","Mila Pesic",24,0.632
