"","CardNames","DeckCount","WinrateAverage"
"1","Lotus Petal",168,69.9
"2","Force of Will",164,68.4
"3","Karakas",155,69.5
"4","Brainstorm",154,68.7
"5","Ancient Tomb",150,70.2
"6","Ponder",148,68.6
"7","Wasteland",139,68.8
"8","Misty Rainforest",138,68.7
"9","City of Traitors",136,70.6
"10","Plains",133,68.8
"11","Scalding Tarn",131,68.5
"12","Volcanic Island",131,69
"13","Flooded Strand",130,68.8
"14","Polluted Delta",130,69.1
"15","Swords to Plowshares",124,68.9
"16","Island",123,68
"17","Cavern of Souls",112,69.8
"18","Daze",109,69
"19","White Plume Adventurer",107,70.2
"20","Seasoned Dungeoneer",106,70
"21","Chrome Mox",105,69.7
"22","Lightning Bolt",104,70
"23","Solitude",103,70.9
"24","Eiganjo, Seat of the Empire",101,70.1
"25","Mystic Sanctuary",97,68.6
"26","Expressive Iteration",96,69
"27","Mishra's Bauble",96,68.2
"28","Murktide Regent",91,69
"29","Pyroblast",91,70
"30","Brazen Borrower",87,69
"31","Delver of Secrets",80,69.2
"32","Dragon's Rage Channeler",78,68.5
"33","Emeria's Call",77,70.8
"34","Palace Jailer",74,70.5
"35","Touch the Spirit Realm",73,69.6
"36","Unholy Heat",71,68.2
"37","Steam Vents",67,68.8
"38","Thalia, Guardian of Thraben",65,69.9
"39","Elite Spellbinder",64,69.6
"40","Chalice of the Void",57,68.4
"41","Archon of Emeria",53,69.3
"42","Anointed Peacekeeper",51,71.4
"43","Tundra",50,68.5
"44","Prismatic Ending",48,67.1
"45","Urza's Saga",46,70.4
"46","Mountain",45,67.9
"47","Underground Sea",45,69.2
"48","Thoughtseize",43,67.3
"49","Endurance",43,67.2
"50","Plateau",42,69.5
