"","CardNames","DeckCount","Winrate95Min"
"1","Walking Ballista",40,67.1
"2","Leyline of the Void",82,66.8
"3","Fury",46,66.6
"4","Pyroblast",147,65.9
"5","Mindbreak Trap",60,65.8
"6","Empty-Shrine Kannushi",38,65.4
"7","Loran of the Third Path",62,65.4
"8","Force of Negation",122,65.4
"9","Hydroblast",107,65.2
"10","Chalice of the Void",37,65.1
"11","Meltdown",91,65.1
"12","Archon of Absolution",33,64.7
"13","Pithing Needle",27,64.5
"14","Faerie Macabre",85,64.5
"15","Containment Priest",69,64.4
"16","Ephemerate",19,64.2
"17","Abrade",35,64.2
"18","Red Elemental Blast",79,64.2
"19","Counterbalance",56,64
"20","Swords to Plowshares",62,63.8
"21","March of Otherworldly Light",15,63.6
"22","Thorn of Amethyst",12,63.5
"23","Snuff Out",34,63.5
"24","Unchained Berserker",55,63.4
"25","Surgical Extraction",129,63.4
"26","Endurance",50,63.2
"27","Torpor Orb",26,62.5
"28","Collector Ouphe",41,62.5
"29","Magus of the Moon",31,62.3
"30","Carpet of Flowers",29,62.1
"31","Submerge",35,61.7
"32","Brotherhood's End",43,61.7
"33","Aven Mindcensor",29,61.6
"34","Outland Liberator",8,61.5
"35","Force of Vigor",41,61.3
"36","Dismember",31,61.2
"37","Blue Elemental Blast",28,60.9
"38","Price of Progress",17,60.5
"39","Grafdigger's Cage",38,60.4
"40","Touch the Spirit Realm",24,60.3
"41","Archon of Emeria",16,60.2
"42","Dauthi Voidwalker",12,60.1
"43","Boseiju, Who Endures",4,60
"44","Prismatic Ending",11,60
"45","Empty the Warrens",10,59.9
"46","Null Rod",17,59.8
"47","Deafening Silence",29,59.7
"48","Blessed Alliance",10,59.6
"49","Show and Tell",9,59.3
"50","Subtlety",16,59.2
