"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Mono White Dungeon - Boros Dungeon,Mono Red Painter - Esper Vial - Temur Delver,Mono Red Painter - Mono White Dungeon - Izzet Delver - 4c Control,Mono White Dungeon - Izzet Delver - Mono Red Painter,Mono White Dungeon - Izzet Delver - Mono Red Painter
"Tiers 1.5",Mono Red Painter - 4c Control - Elves - Selesnya Depths - Reanimator,Riddlesmith combo - Jeskai Delver - Storm - Mono White Dungeon - 4c Control - Merfolk - Jeskai Control - Dimir Death 's Shadow - Bant control,Boros Dungeon - Elves - Selesnya Depths - Temur Delver - Reanimator - Jeskai Delver,4c Control - Boros Dungeon - Elves - Temur Delver - Selesnya Depths - Reanimator - Esper Vial - Jeskai Delver - Riddlesmith combo,4c Control - Boros Dungeon - Elves - Temur Delver - Selesnya Depths - Reanimator - Esper Vial - Jeskai Delver - Riddlesmith combo
"Tiers 2",Sneak & Show - Temur Delver - 8-cast - Jeskai Delver - Bant control - Cephalid breakfast - Oops ! All Spells - Esper Stoneblade - Riddlesmith combo - Dimir Death 's Shadow - Storm - Death & Taxes - Jeskai Control - Esper Vial - Merfolk - Punishing Maverick,Izzet Delver - Boros Dungeon - Elves - Cephalid breakfast - Reanimator - Selesnya Depths - Oops ! All Spells - Esper Stoneblade - Punishing Maverick,Riddlesmith combo - Esper Vial - Storm - Bant control - Cephalid breakfast - Dimir Death 's Shadow - Sneak & Show - Jeskai Control - Merfolk - Oops ! All Spells - Esper Stoneblade,Storm - Bant control - Dimir Death 's Shadow - Jeskai Control - Cephalid breakfast - Merfolk - Sneak & Show - Oops ! All Spells - Esper Stoneblade,Storm - Bant control - Dimir Death 's Shadow - Jeskai Control - Cephalid breakfast - Merfolk - Sneak & Show - Oops ! All Spells - Esper Stoneblade
"Tiers 2.5",,Sneak & Show - Death & Taxes - 8-cast,Punishing Maverick - 8-cast - Death & Taxes,Punishing Maverick - 8-cast - Death & Taxes,Punishing Maverick - 8-cast - Death & Taxes
