"","Artist","NoCopies","Winrate"
"92","Lake Hurwitz",70,0.789
"93","Scott Murphy",70,0.82
"94","Sung Choi",68,0.79
"95","Craig J Spearing",64,0.792
"96","Daren Bader",60,0.787
"97","Greg Hildebrandt",59,0.799
"98","Jana Schirmer & Johannes Voss",56,0.767
"99","April Lee",52,0.813
"100","Dan Scott",52,0.763
"101","Jean-Sébastien Rossbach",51,0.8
"102","Vincent Proce",51,0.795
"103","Stephan Martiniere",51,0.785
"104","Nicholas Gregory",51,0.814
"105","David Martin",50,0.812
"106","Harold McNeill",50,0.775
"107","Simon Dominic",49,0.78
"108","Dany Orizio",47,0.787
"109","Lawrence Snelly",47,0.81
"110","Donato Giancola",47,0.781
"111","Martina Fackova",38,0.786
"112","Jason Chan",36,0.792
"113","Chris Rallis",35,0.817
"114","Chris Cold",35,0.815
"115","Ekaterina Burmak",34,0.808
"116","Gabor Szikszai",34,0.822
"117","Howard Lyon",33,0.826
"118","Mads Ahm",33,0.75
"119","Tom Wänerstrand",32,0.827
"120","David Monette",32,0.788
"121","Greg Staples",31,0.769
"122","Jim Nelson",30,0.767
"123","Lucas Graciano",29,0.776
"124","Grzegorz Rutkowski",28,0.776
"125","Jokubas Uogintas",28,0.793
"126","Dmitry Burmak",28,0.781
"127","Adam Paquette",28,0.778
"128","Scott M. Fischer",27,0.75
"129","Jaime Jones",25,0.769
"130","Raoul Vitale",25,0.767
"131","Chris Seaman",24,0.875
"132","Todd Lockwood",23,0.75
"133","Dave DeVries",20,0.9
"134","Slawomir Maniak",20,0.792
"135","Franz Vohwinkel",19,0.78
"136","Zoltan Boros",19,0.792
"137","Jason Rainville",18,0.781
"138","Wayne England",18,0.75
"139","Jerry Tiritilli",16,0.812
"140","Scott Kirschner",16,0.812
"141","Martina Pilcerova",16,0.75
"142","Aleksi Briclot",15,0.833
"143","David Rapoza",15,0.833
"144","Lius Lasahido",14,0.772
"145","Ken Meyer, Jr.",14,0.778
"146","Glen Angus",14,0.792
"147","Stephen Tappin",14,0.75
"148","Ron Spears",13,0.812
"149","Richard Thomas",12,0.841
"150","Livia Prima",12,0.75
"151","Iain McCaig",12,0.72
"152","Izzy",10,0.75
"153","Eric Fortune",9,0.833
"154","Rebecca Guay",9,0.757
"155","Margaret Organ-Kean",8,0.75
"156","Winona Nelson",7,0.833
"157","Johannes Voss",7,0.75
"158","Zoltan Boros & Gabor Szikszai",7,0.792
"159","Milivoj Ćeran",6,0.833
"160","Paolo Parente",6,0.792
"161","Zack Stella",6,0.792
"162","Michael Komarck",6,0.833
"163","DiTerlizzi",6,0.75
"164","Pat Morrissey",5,0.75
"165","Dave Kendall",5,0.875
"166","Michael C. Hayes",5,0.75
"167","Brom",4,0.812
"168","Jakub Kasper",4,0.812
"169","Caio Monteiro",4,0.75
"170","Jehan Choo",4,1
"171","Greg Simanson",4,0.875
"172","Bastien L. Deharme",4,0.75
"173","Ravenna Tran",4,0.75
"174","Alex Horley-Orlandelli",4,0.75
"175","Iris Compiet",4,0.75
"176","Richard Kane Ferguson",4,0.75
"177","Mark Romanoski",4,0.812
"178","Sam Burley",3,0.75
"179","Evan Shipard",3,0.75
"180","Mike Dringenberg",2,1
"181","Bryon Wackwitz",2,1
"182","E. M. Gist",2,1
"183","Jeremy Jarvis",2,0.75
"184","Johann Bodin",2,0.75
"185","David Palumbo",2,0.75
"186","Richard Wright",2,0.75
"187","Randy Gallegos",2,0.75
"188","Anthony Francisco",1,1
"189","Henry G. Higginbotham",1,1
"190","John Howe",1,1
"191","Lindsey Look",1,1
"192","Arnie Swekel",1,0.75
"193","Wesley Burt",1,0.75
"194","Phil Foglio",1,0.75
"195","Noah Bradley",1,0.75
"196","Jake Murray",1,0.75
"197","Eytan Zana",1,0.75
"198","Even Amundsen",1,0.75
"199","Charles Urbach",1,0.75
"200","Clint Cearley",1,0.75
"201","Eric Peterson",1,0.6
