"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",8,8,27,34,79.4,62.1,91.3," 8 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-07#ggoggles_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-19#sandydogmtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-03-27#actuallymeamking_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-03-29#killersuv_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-12#ennuixd_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-12#renerandrup_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-01#houseofmanamtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-08#jujubean___- 
","Jonas De Ro","R",2,"Instant","HOU",0.1,2,1
"2","Abrupt Decay",23,21,63,86,73.3,62.6,82.2," 1 Sultai Midrange 
 20 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-02#ggoggles_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-04#butakov_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-18#jankyb_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-03-25#wizard__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-03#wingedhussar_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-10#_inf__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#brokenpots_cb_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-22#viceroy__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-24#ozymandias_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-29#lsmguys_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-08#viceroy__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-25#fingers_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-03#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-17#jacobisboss_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-15#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-09#duke_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#handsomeppz_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-12#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-21#falkoneye_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-09-04#ilulu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-09-09#beenew_- 
","Svetlin Velinov","B,G",2,"Instant","RTR",0.4,5.2,1.1
"3","Alpine Moon",36,15,47,62,75.8,63.3,85.8," 15 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-06#crazydiamond_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-08#crazydiamond_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-13#senpaiblank_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-05#ilulu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#jacobisboss_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#jujubean___- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-12#_inf__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-14#senpaiblank_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-14#wingedhussar_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-17#jujubean___- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-21#yamakiller_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-28#frznsun_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-28#joker_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-09-04#duke_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-10-09#senpaiblank_- 
","Alayna Danner","R",1,"Enchantment","M19",0.6,3.7,2.4
"4","Ancient Grudge",17,10,31,41,75.6,59.7,87.6," 10 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-16#miharu_fuyumiya_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-30#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-13#killersuv_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-13#wambocombo_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-01#miharu_fuyumiya_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-15#miharu_fuyumiya_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-26#bparis_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-07#graciasportanto_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-09#s_p_o_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-28#_inf__- 
","Jim Nelson","R",2,"Instant","TSP",0.3,2.5,1.7
"5","Annul",2,2,6,8,75,34.9,96.8," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-30#matti_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-13#matti_- 
","Greg Simanson","U",1,"Instant","USG",0,0.5,1
"6","Archive Trap",108,43,138,175,78.9,72.1,84.7," 6 Dredge 
 2 Mono Green Control 
 1 Temur Midrange 
 2 Thalia Stompy 
 2 UBRG Midrange 
 30 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-07#rooney_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-09#greenprinny_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-13#rooney_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-19#enihcamamgine_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-03-06#slasher_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-10#womba_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-15#slasher_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#s_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-22#s_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-22#bedell_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-29#twinlesstwin_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-01#twinlesstwin_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-03#ger_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-06#slasher_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-20#hodortimebaby_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-20#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-25#sprouts_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-27#hodortimebaby_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-29#karatedom_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-29#_inf__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-29#yamakiller_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-03#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-08#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-08#wizard__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-10#capriccioso_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-17#andrw_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-24#karatedom_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-26#karatedom_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-29#fistfullofmetal_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-06#crazeyr_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-08#karatedom_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-10#zachattack_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-15#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-15#karatedom_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-17#hodortimebaby_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-29#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-09#hodortimebaby_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-09#tsubasa_cat_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#bullwinkkle_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-12#wizard__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-12#tsubasa_cat_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-28#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-09-04#slasher_- 
","Jason Felix","U",5,"Instant","ZEN",1.8,10.6,2.5
"7","Archon of Absolution",1,1,3,4,75,19.4,99.4," 1 Azorius Taxes 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-05-27#vesper_- 
","Igor Kieryluk","W",4,"Creature","ELD",0,0.2,1
"8","Artifact Mutation",1,1,4,4,100,39.8,100," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-05#ilulu_- 
","Greg Staples","G,R",2,"Instant","INV",0,0.2,1
"9","Ashiok, Dream Render",1,1,3,4,75,19.4,99.4," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-02-06#miharu_fuyumiya_- 
","Cynthia Sheppard","B,U",3,"Planeswalker","WAR",0,0.2,1
"10","Assassin's Trophy",21,20,67,83,80.7,70.6,88.6," 1 UBRG Midrange 
 19 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-01-19#enihcamamgine_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-03-04#ggoggles_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-01#wambocmad_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-01#killersuv_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-17#wizard__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-06-29#houseofmanamtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-01#houseofmanamtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-06#beenew_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-08#fingers_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-13#wingedhussar_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-15#fingers_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-07-29#supercow_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-05#ilulu_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-07#ozymandias_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-09#idraftthebeatz_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#yamakiller_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-11#dirk_mantooth_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-14#_shatun__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-08-26#s_p_o_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-09-02#fingers_- 
","Seb McKinnon","B,G",2,"Instant","GRN",0.3,4.9,1
