"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Azorius Ensoul - Rakdos Midrange,Orzhov Auras - Boros Heroic,Boros Heroic - Orzhov Auras - Azorius Ensoul,Azorius Ensoul - Boros Heroic,Azorius Ensoul - Boros Heroic
"Tiers 1.5",Jund Sacrifice - Boros Heroic - Phoenix - Orzhov Auras,Jund Sacrifice - Simic Lotus Field - Azorius Ensoul - Ascendancy - Mono Black Aggro - Phoenix,Jund Sacrifice - Rakdos Midrange - Simic Lotus Field - Phoenix - Ascendancy,Rakdos Midrange - Orzhov Auras - Jund Sacrifice - Phoenix - Simic Lotus Field,Rakdos Midrange - Orzhov Auras - Jund Sacrifice - Phoenix - Simic Lotus Field
"Tiers 2",Simic Lotus Field - Ascendancy - Niv To Light - Unknown - Orzhov Vampires - Azorius Control,Rakdos Midrange - Unknown - Orzhov Vampires - Niv To Light,Unknown - Niv To Light - Mono Black Aggro - Orzhov Vampires,Ascendancy - Niv To Light - Unknown - Mono Black Aggro - Orzhov Vampires,Ascendancy - Niv To Light - Unknown - Mono Black Aggro - Orzhov Vampires
"Tiers 2.5",Naya Winota - Mono Black Aggro,Naya Winota - Azorius Control,Naya Winota - Azorius Control,Naya Winota - Azorius Control,Naya Winota - Azorius Control
