"","Artist","NoCopies","Winrate"
"1","Christopher Rush",976,0.627
"2","Mark Poole",814,0.634
"3","Rob Alexander",787,0.664
"4","Anson Maddocks",540,0.622
"5","Steven Belledin",520,0.665
"6","Douglas Shuler",520,0.643
"7","Kaja Foglio",509,0.659
"8","Greg Staples",483,0.645
"9","John Avon",478,0.66
"10","Richard Thomas",460,0.648
"11","Marc Simonetti",405,0.657
"12","Svetlin Velinov",394,0.636
"13","Dan Scott",373,0.649
"14","Raoul Vitale",370,0.653
"15","Jonas De Ro",360,0.633
"16","Jesper Myrfors",322,0.663
"17","Irina Nordsol",291,0.665
"18","Bastien L. Deharme",285,0.654
"19","Rebecca Guay",285,0.627
"20","Alex Horley-Orlandelli",272,0.663
"21","Evyn Fong",253,0.65
"22","Vance Kovacs",247,0.633
"23","Craig J Spearing",239,0.663
"24","Gabor Szikszai",230,0.639
"25","Dan Frazier",225,0.644
"26","Anthony S. Waters",219,0.665
"27","Matt Stewart",218,0.669
"28","Ilse Gort",213,0.598
"29","Colin Boyer",212,0.619
"30","Ben Thompson",207,0.628
"31","Terese Nielsen",205,0.653
"32","David Gaillet",200,0.606
"33","Slawomir Maniak",197,0.612
"34","Dave Allsop",194,0.659
"35","Jean-Sébastien Rossbach",185,0.636
"36","Yeong-Hao Han",176,0.693
"37","Lawrence Snelly",174,0.659
"38","Mark Tedin",170,0.629
"39","Greg Hildebrandt",169,0.681
"40","YW Tang",166,0.638
"41","Thomas M. Baxa",163,0.682
"42","Franz Vohwinkel",158,0.645
"43","Mathias Kollros",157,0.669
"44","Randy Gallegos",155,0.641
"45","Filip Burburan",154,0.679
"46","Anastasia Ovchinnikova",147,0.623
"47","Kev Walker",147,0.622
"48","Justine Cruz",136,0.673
"49","Mike Ploog",134,0.617
"50","Pete Venters",134,0.619
"51","Eric Fortune",132,0.659
"52","Ron Spencer",127,0.635
"53","Magali Villeneuve",127,0.641
"54","Martina Fackova",125,0.61
"55","Daarken",122,0.616
"56","Eytan Zana",121,0.698
"57","Ron Spears",118,0.61
"58","Tom Wänerstrand",117,0.619
"59","Mike Raabe",115,0.672
"60","Ben Wootten",114,0.631
"61","Allen Williams",112,0.654
"62","Dave Kendall",109,0.644
"63","Joseph Meehan",105,0.676
"64","Randy Vargas",105,0.594
"65","Johannes Voss",101,0.622
"66","Brian Despain",97,0.682
"67","Tia Masic",96,0.631
"68","Greg Hildebrandt & Tim Hildebrandt",96,0.601
"69","Christopher Moeller",96,0.624
"70","Daren Bader",95,0.663
"71","Sidharth Chaturvedi",88,0.587
"72","James Paick",83,0.657
"73","Zoltan Boros",83,0.637
"74","Lindsey Look",78,0.647
"75","Raymond Swanland",77,0.653
"76","Jesper Ejsing",70,0.615
"77","Zezhou Chen",69,0.67
"78","Goran Josic",65,0.664
"79","Howard Lyon",65,0.626
"80","Eric Peterson",64,0.667
"81","Don Hazeltine",63,0.713
"82","Adam Rex",63,0.674
"83","Winona Nelson",62,0.658
"84","Jaime Jones",62,0.669
"85","Pat Morrissey",62,0.604
"86","Vincent Proce",61,0.588
"87","Massimilano Frezzato",60,0.585
"88","Paolo Parente",60,0.585
"89","Daniel Ljunggren",59,0.647
"90","Daniel Gelon",58,0.702
"91","Warren Mahy",58,0.677
"92","Lie Setiawan",57,0.655
"93","Doug Chaffee",53,0.704
"94","Aurore Folny",53,0.591
"95","Paul Scott Canavan",52,0.717
"96","DiTerlizzi",49,0.664
"97","Lars Grant-West",49,0.616
"98","Sandra Everingham",48,0.642
"99","Zoltan Boros & Gabor Szikszai",48,0.637
"100","rk post",48,0.644
"101","Kieran Yanner",47,0.576
"102","Seb McKinnon",46,0.695
"103","Jason A. Engle",42,0.648
"104","Aaron Miller",42,0.667
"105","Trevor Hairsine",40,0.681
"106","Darrell Riche",40,0.6
"107","Cristi Balanescu",39,0.603
"108","Alayna Danner",39,0.6
"109","Steve Argyle",38,0.598
"110","Jeff Miracola",36,0.701
"111","Adam Paquette",34,0.606
"112","Eric Deschamps",32,0.656
"113","Heather Hudson",31,0.684
"114","Brad Rigney",31,0.6
"115","Glen Angus",30,0.613
"116","Nils Hamm",28,0.66
"117","Carl Critchlow",28,0.627
"118","Ken Meyer, Jr.",28,0.6
"119","Micah Epstein",28,0.694
"120","David Martin",27,0.604
"121","Mark Zug",27,0.618
"122","Tony Szczudlo",26,0.661
"123","James Wong",26,0.585
"124","Wisnu Tan",26,0.562
"125","Titus Lunter",25,0.649
"126","Justyna Gil",25,0.66
"127","Wayne Reynolds",25,0.617
"128","Scott Murphy",24,0.682
"129","Denman Rooke",24,0.682
"130","Jonathan Kuo",24,0.682
"131","Cyril Van Der Haegen",24,0.682
"132","April Lee",24,0.682
"133","Milivoj Ćeran",24,0.625
"134","Adi Granov",24,0.625
"135","D. Alexander Gregory",24,0.615
"136","Jeff Easley",24,0.6
"137","Mark A. Nelson",23,0.69
"138","Izzy",22,0.6
"139","Dave Dorman",21,0.702
"140","Jason Felix",21,0.618
"141","Alan Pollack",21,0.553
"142","Bryan Talbot",20,0.667
"143","Robbie Trevino",20,0.647
