"","CardNames","DeckCount","Winrate95Min"
"1","Experimental Synthesizer",64,64.9
"2","Makeshift Munitions",81,64.4
"3","Ichor Wellspring",92,64.2
"4","Wind-Scarred Crag",34,63.9
"5","Chromatic Star",65,63.1
"6","Krark-Clan Shaman",43,63
"7","Seat of the Synod",46,62.9
"8","Frogmite",45,62.8
"9","Mistvault Bridge",46,62.8
"10","Thoughtcast",45,62.7
"11","Great Furnace",107,62.7
"12","Silverbluff Bridge",48,62.6
"13","Deadly Dispute",82,62.5
"14","Myr Retriever",40,62.3
"15","Myr Enforcer",48,62.3
"16","Vault of Whispers",84,62.3
"17","Drossforge Bridge",85,62.2
"18","Reckoner's Bargain",49,62.1
"19","Blood Fountain",49,62.1
"20","Galvanic Blast",102,62.1
"21","Glint Hawk",33,62
"22","Unearth",14,61.8
"23","Kor Skyfisher",35,61.7
"24","Trinket Mage",23,61.5
"25","Flamewave Invoker",13,61.4
"26","Goblin Matron",13,61.4
"27","Putrid Goblin",13,61.4
"28","Skirk Prospector",13,61.4
"29","First Day of Class",13,61.4
"30","Shred Memory",13,61.4
"31","Duress",14,61.4
"32","Journey to Nowhere",30,61.4
"33","Thraben Inspector",42,61.4
"34","Plains",74,61.4
"35","Mountain",88,61.4
"36","Ancient Den",29,61.3
"37","Snap",36,61.1
"38","Boros Garrison",36,61
"39","Nihil Spellbomb",35,60.9
"40","Island",58,60.6
"41","Swamp",93,60.5
"42","Prismatic Strands",18,60.4
"43","Seeker of the Way",35,60.4
"44","Faithless Looting",53,60.2
"45","Ghostly Flicker",25,60.1
"46","Prohibit",25,60.1
"47","Masked Vandal",11,60
"48","Ephemerate",30,60
"49","Gurmag Angler",97,60
"50","God-Pharaoh's Faithful",24,59.9
