"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",115,62.7
"2","Great Furnace",107,66.2
"3","Galvanic Blast",102,65.7
"4","Gurmag Angler",97,63.8
"5","Lightning Bolt",96,63.5
"6","Swamp",93,64.4
"7","Ichor Wellspring",92,67.9
"8","Preordain",89,63.1
"9","Mountain",88,65.3
"10","Drossforge Bridge",85,66.2
"11","Vault of Whispers",84,66.3
"12","Deadly Dispute",82,66.5
"13","Makeshift Munitions",81,68.3
"14","Plains",74,65.6
"15","Counterspell",70,62
"16","Chromatic Star",65,67.6
"17","Experimental Synthesizer",64,69.3
"18","Ninja of the Deep Hours",60,62.2
"19","Spellstutter Sprite",60,62.2
"20","Faerie Seer",59,62
"21","Island",58,65.4
"22","Brainstorm",57,60.4
"23","Snow-Covered Island",55,62.8
"24","Faithless Looting",53,65.3
"25","Evolving Wilds",50,63.6
"26","Augur of Bolas",49,60.9
"27","Reckoner's Bargain",49,67.2
"28","Blood Fountain",49,67.2
"29","Myr Enforcer",48,67.5
"30","Silverbluff Bridge",48,67.8
"31","Mistvault Bridge",46,68.1
"32","Seat of the Synod",46,68.2
"33","Frogmite",45,68.2
"34","Thoughtcast",45,68.1
"35","Krark-Clan Shaman",43,68.5
"36","Thraben Inspector",42,67
"37","Myr Retriever",40,68.1
"38","Cast Down",39,61.2
"39","Rakdos Carnarium",37,64.4
"40","Dispel",37,61.6
"41","Snap",36,67.2
"42","Boros Garrison",36,67
"43","Thorn of the Black Rose",36,61.7
"44","Ponder",35,63.3
"45","Kor Skyfisher",35,67.9
"46","Seeker of the Way",35,66.7
"47","Snuff Out",35,61.7
"48","Nihil Spellbomb",35,67.1
"49","Mulldrifter",34,66.2
"50","Forest",34,61.5
