"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",116,66.9
"2","Relic of Progenitus",97,63.7
"3","Pyroblast",90,66.8
"4","Dust to Dust",81,66.7
"5","Chainer's Edict",80,62.6
"6","Red Elemental Blast",77,64.8
"7","Blue Elemental Blast",75,64.8
"8","Duress",71,64.8
"9","Electrickery",67,64.5
"10","Fiery Cannonade",63,63.1
"11","Hydroblast",62,64
"12","Krark-Clan Shaman",62,68.2
"13","Nihil Spellbomb",59,63.5
"14","Dispel",48,62.6
"15","Gut Shot",39,62.4
"16","Suffocating Fumes",35,61.3
"17","Annul",34,63.5
"18","Revoke Existence",33,68.1
"19","Weather the Storm",33,64.1
"20","Unexpected Fangs",31,61.8
"21","Smash to Smithereens",28,60.3
"22","Negate",27,67.7
"23","Dawnbringer Cleric",27,64.8
"24","Spell Pierce",26,67.4
"25","Shenanigans",25,63.9
"26","Curfew",23,63.1
"27","Leave No Trace",22,68.8
"28","Echoing Truth",21,63.8
"29","Light of Hope",21,69.3
"30","Diabolic Edict",20,59.8
"31","Thorn of the Black Rose",20,59.4
"32","Last Breath",19,66.4
"33","Lifelink",19,58
"34","Stonehorn Dignitary",16,64
"35","Lone Missionary",15,64.1
"36","Devour Flesh",15,69.7
"37","Cuombajj Witches",14,69.8
"38","Standard Bearer",14,59.8
"39","Molten Rain",13,60.2
"40","Reaping the Graves",13,62.4
"41","Introduction to Prophecy",13,71.7
"42","Stormbound Geist",13,68.2
"43","Okiba-Gang Shinobi",12,62.2
"44","Nameless Inversion",12,72.1
"45","Young Wolf",12,56.8
"46","Serene Heart",12,60.5
"47","Nature's Chant",11,63.7
"48","Abrade",11,70.9
"49","Freewind Falcon",11,61.4
"50","Prismatic Strands",11,63
